fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
135,137,KWT,0.37936805033,Kuwait,Asia,Western Asia,0.0,3.08191871643,1985.61237543,2014,WPnb
139,141,LBN,1.55620129828,Lebanon,Asia,Western Asia,0.0,11.3578147888,207628.377217,2014,WPnb
278,-1,PSE,1.27226082762,Occupied Palestinian Territory,Asia,Western Asia,0.0,6.5435051918,81461.5885314,2014,WPnb
279,-2,,1.20525189382,No Man's Land,Asia,Western Asia,0.0,2.4562690258,1782.56755096,2014,WPnb
21,21,BHR,0.221439380376,Bahrain,Asia,Western Asia,0.0,0.685890853405,9.3004539758,2014,WPnb
184,187,OMN,0.678757843294,Oman,Asia,Western Asia,0.0,6.0327501297,62113.8089977,2014,WPnb
64,64,CYP,,Cyprus,Asia,Western Asia,,,0.0,2014,WPnb
198,201,QAT,0.283817739996,Qatar,Asia,Western Asia,0.0,3.30842614174,805.474746109,2014,WPnb
212,215,SAU,0.489953162428,Saudi Arabia,Asia,Western Asia,0.0,4.30263853073,341148.997514,2014,WPnb
233,238,SYR,1.36146613595,Syrian Arab Republic,Asia,Western Asia,0.0,10.4639701843,748316.246962,2014,WPnb
118,118,IRQ,0.953821946871,Iraq,Asia,Western Asia,0.0,7.40681791306,1679566.94363,2014,WPnb
250,255,ARE,0.313197802498,United Arab Emirates,Asia,Western Asia,0.0,5.54253196716,5797.91771985,2014,WPnb
121,121,ISR,1.43921891793,Israel,Asia,Western Asia,0.0,8.15866184235,215597.872344,2014,WPnb
128,130,JOR,0.997470415096,Jordan,Asia,Western Asia,0.0,3.23418426514,67291.3491432,2014,WPnb
264,269,YEM,0.49727262657,Yemen,Asia,Western Asia,0.0,6.73002004623,719759.361514,2014,WPnb
