fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
151,154,MDV,,Maldives,Asia,Southern Asia,,,0.0,2015,WPnb
117,117,IRN,1.11617366791,Iran (Islamic Republic of),Asia,Southern Asia,0.0,6.56415605545,4363713.32374,2015,WPnb
