fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
141,144,LBR,2.36037339787,Liberia,Africa,Western Africa,0.0,7.69838762283,3702368.41397,2015,WPnb
152,155,MLI,0.645433879922,Mali,Africa,Western Africa,0.0,2.69149875641,5617229.12911,2015,WPnb
156,159,MRT,0.325015790321,Mauritania,Africa,Western Africa,0.0,1.67359519005,956088.874897,2015,WPnb
29,29,BEN,0.921811489107,Benin,Africa,Western Africa,0.0,4.05774927139,1753434.78574,2015,WPnb
42,42,BFA,0.673589064253,Burkina Faso,Africa,Western Africa,0.0,2.09069108963,2960170.6679,2015,WPnb
178,181,NER,0.380068122986,Niger,Africa,Western Africa,0.0,1.2879011631,1878053.80027,2015,WPnb
47,47,CPV,1.82027953183,Cabo Verde,Africa,Western Africa,0.0,6.40250968933,50447.2269451,2015,WPnb
179,182,NGA,1.17324731857,Nigeria,Africa,Western Africa,0.0,14.7323083878,17441674.1446,2015,WPnb
66,66,CIV,1.59958596847,CA'te d'Ivoire,Africa,Western Africa,0.0,7.26084184647,8384765.71502,2015,WPnb
204,207,SHN,,"Saint Helena, Ascension and Tristan da Cunha",Africa,Western Africa,,,0.0,2015,WPnb
214,217,SEN,0.681418143501,Senegal,Africa,Western Africa,0.0,4.89008569717,2190668.70274,2015,WPnb
217,221,SLE,1.93191771302,Sierra Leone,Africa,Western Africa,0.0,16.2231140137,2280350.66407,2015,WPnb
90,90,GMB,0.797136681439,Gambia,Africa,Western Africa,0.0,3.72413158417,137391.289866,2015,WPnb
94,94,GHA,1.2656234324,Ghana,Africa,Western Africa,0.0,5.41674566269,4815336.45759,2015,WPnb
105,105,GNB,1.11223585863,Guinea-Bissau,Africa,Western Africa,0.0,3.25878238678,552791.23186,2015,WPnb
106,106,GIN,1.60461417883,Guinea,Africa,Western Africa,0.0,11.0996866226,6444783.62014,2015,WPnb
238,243,TGO,1.17390599474,Togo,Africa,Western Africa,0.0,4.63249635696,1093417.13021,2015,WPnb
