fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
265,270,ZMB,1.93124426527,Zambia,Africa,Eastern Africa,0.0,5.83151817322,23893817.5485,2012,WPnb
266,271,ZWE,1.55080583176,Zimbabwe,Africa,Eastern Africa,0.0,5.99196529388,10310659.7385,2012,WPnb
147,150,MDG,2.37817341495,Madagascar,Africa,Eastern Africa,0.0,20.45728302,23835373.8508,2012,WPnb
149,152,MWI,2.37058422076,Malawi,Africa,Eastern Africa,0.0,12.3278493881,3756648.22055,2012,WPnb
157,160,MUS,1.60805323845,Mauritius,Africa,Eastern Africa,0.0,3.18485069275,50044.2248338,2012,WPnb
25,25,,,Bassas da India,Africa,Eastern Africa,,,0.0,2012,WPnb
158,161,MYT,,Mayotte,Africa,Eastern Africa,,,0.0,2012,WPnb
167,170,MOZ,1.76804402676,Mozambique,Africa,Eastern Africa,0.0,10.9399251938,23351317.7204,2012,WPnb
38,38,IOT,,British Indian Ocean Territory,Africa,Eastern Africa,,,0.0,2012,WPnb
43,43,BDI,2.57609790752,Burundi,Africa,Eastern Africa,0.0,8.67837333679,1046472.79638,2012,WPnb
58,58,COM,2.0899151933,Comoros,Africa,Eastern Africa,0.0,14.1658420563,51558.2078186,2012,WPnb
70,70,DJI,0.396712310392,Djibouti,Africa,Eastern Africa,0.0,2.49063968658,3089.59547333,2012,WPnb
202,205,RWA,2.6650911458,Rwanda,Africa,Eastern Africa,0.0,11.4512033463,1033469.04452,2012,WPnb
203,206,REU,,RA(c)union,Africa,Eastern Africa,,,0.0,2012,WPnb
77,77,ERI,1.16604836615,Eritrea,Africa,Eastern Africa,0.0,5.42999267578,829863.795655,2012,WPnb
79,79,ETH,1.64230581004,Ethiopia,Africa,Eastern Africa,0.0,9.71028327942,26421353.4644,2012,WPnb
80,80,,,Europa Island,Africa,Eastern Africa,,,0.0,2012,WPnb
216,220,SYC,1.92281319776,Seychelles,Africa,Eastern Africa,0.0,4.74099588394,3141.87676513,2012,WPnb
222,226,SOM,0.74202567406,Somalia,Africa,Eastern Africa,0.0,3.69557976723,4491217.98597,2012,WPnb
96,96,,,Glorioso Island,Africa,Eastern Africa,,,0.0,2012,WPnb
242,247,,,Tromelin Island,Africa,Eastern Africa,,,0.0,2012,WPnb
248,253,UGA,1.90158924617,Uganda,Africa,Eastern Africa,0.0,14.7915143967,6329641.37433,2012,WPnb
252,257,TZA,2.03594517052,United Republic of Tanzania,Africa,Eastern Africa,0.0,15.9795131683,29208687.3888,2012,WPnb
129,131,,,Juan de Nova Island,Africa,Eastern Africa,,,0.0,2012,WPnb
131,133,KEN,1.22751300401,Kenya,Africa,Eastern Africa,0.0,9.72106552124,10381146.2157,2012,WPnb
