fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
4,4,DZA,1.4702465421,Algeria,Africa,Northern Africa,0.0,9.95046234131,3643141.54963,2011,WPnb
6,6,SDN,0.641895333222,Sudan,Africa,Northern Africa,0.0,3.51971268654,6861649.28668,2011,WPnb
270,40760,,0.485085546716,Hala'ib triangle,Africa,Northern Africa,0.0,0.845498263836,56.7550089657,2011,WPnb
271,40762,,0.193737662962,Ma'tan al-Sarra,Africa,Northern Africa,0.172644793987,0.216653034091,11.8179974407,2011,WPnb
272,40765,EGY,0.955706318253,Egypt,Africa,Northern Africa,0.0,7.9452419281,774261.650907,2011,WPnb
142,145,LBY,1.36828054917,Libya,Africa,Northern Africa,0.0,6.4916343689,320984.934029,2011,WPnb
274,61013,,0.672804676425,Ilemi triangle,Africa,Northern Africa,0.168787568808,2.52129626274,34467.1107686,2011,WPnb
276,74582,,1.60744854228,Kafia Kenji,Africa,Northern Africa,0.504416882992,2.65039491653,305267.337766,2011,WPnb
277,74583,,0.574254956484,Kaka,Africa,Northern Africa,0.0,0.99556851387,5337.12556556,2011,WPnb
166,169,MAR,1.64316194917,Morocco,Africa,Northern Africa,0.0,16.2546443939,4869336.26121,2011,WPnb
74,74,SSD,0.971699063745,South Sudan,Africa,Northern Africa,0.0,5.22308015823,10024421.6457,2011,WPnb
102,102,,0.725741164372,Abyei,Africa,Northern Africa,0.0,1.90226018429,125802.876397,2011,WPnb
243,248,TUN,1.69513080134,Tunisia,Africa,Northern Africa,0.0,9.03934764862,1089228.3331,2011,WPnb
263,268,ESH,0.223907150744,Western Sahara,Africa,Northern Africa,0.0,1.94818794727,88.2194173932,2011,WPnb
