fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
4,4,DZA,1.50750850374,Algeria,Africa,Northern Africa,0.0,120.88986969,3799622.42088,2013,WPnb
6,6,SDN,0.717498864009,Sudan,Africa,Northern Africa,0.0,61.5856628418,8343042.35075,2013,WPnb
270,40760,,0.569942306727,Hala'ib triangle,Africa,Northern Africa,0.0,10.9112253189,18.2381538153,2013,WPnb
271,40762,,0.179292713474,Ma'tan al-Sarra,Africa,Northern Africa,0.150236770511,0.221131652594,34.782786414,2013,WPnb
272,40765,EGY,0.948905207797,Egypt,Africa,Northern Africa,0.0,96.704246521,766657.524682,2013,WPnb
142,145,LBY,1.03671997981,Libya,Africa,Northern Africa,0.0,203.965011597,208510.305939,2013,WPnb
274,61013,,0.772460902857,Ilemi triangle,Africa,Northern Africa,0.204831510782,2.97156429291,40063.6847267,2013,WPnb
276,74582,,1.54545140631,Kafia Kenji,Africa,Northern Africa,0.47447732091,2.52407455444,293493.585669,2013,WPnb
277,74583,,0.767472918842,Kaka,Africa,Northern Africa,0.0,1.38334429264,7132.89330772,2013,WPnb
166,169,MAR,1.79030538851,Morocco,Africa,Northern Africa,0.0,137.873123169,5240354.56448,2013,WPnb
74,74,SSD,1.14956608074,South Sudan,Africa,Northern Africa,0.0,12.0718393326,11861813.698,2013,WPnb
102,102,,0.870587670257,Abyei,Africa,Northern Africa,0.0,2.23364758492,150912.019701,2013,WPnb
243,248,TUN,1.51377374263,Tunisia,Africa,Northern Africa,0.0,5.84671163559,884034.783055,2013,WPnb
263,268,ESH,0.245317663448,Western Sahara,Africa,Northern Africa,0.0,11.8077087402,93.2207121104,2013,WPnb
