fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
4,4,DZA,1.45551963435,Algeria,Africa,Northern Africa,0.0,5.88990926743,3640330.29252,2015,WPnb
6,6,SDN,0.549803490682,Sudan,Africa,Northern Africa,0.0,3.80867910385,5839320.47543,2015,WPnb
270,40760,,0.492947906752,Hala'ib triangle,Africa,Northern Africa,0.0,0.703880310059,59.1537488103,2015,WPnb
271,40762,,0.170349735692,Ma'tan al-Sarra,Africa,Northern Africa,0.122339844704,0.205387577415,42.4170841873,2015,WPnb
272,40765,EGY,0.852665466378,Egypt,Africa,Northern Africa,0.0,5.2435541153,734129.618573,2015,WPnb
142,145,LBY,1.34350144383,Libya,Africa,Northern Africa,0.0,4.81090831757,328327.569847,2015,WPnb
274,61013,,0.937614775705,Ilemi triangle,Africa,Northern Africa,0.226146027446,3.63521933556,48111.8269857,2015,WPnb
276,74582,,1.00770560743,Kafia Kenji,Africa,Northern Africa,0.311516553164,1.90018486977,191371.356495,2015,WPnb
277,74583,,0.47199679265,Kaka,Africa,Northern Africa,0.0,0.824387609959,4386.73819089,2015,WPnb
166,169,MAR,1.68347943861,Morocco,Africa,Northern Africa,0.0,8.19636535645,4897699.59332,2015,WPnb
74,74,SSD,0.892557137092,South Sudan,Africa,Northern Africa,0.0,7.29525566101,9208453.96717,2015,WPnb
102,102,,0.499220344806,Abyei,Africa,Northern Africa,0.0,1.0760371685,86535.8530094,2015,WPnb
243,248,TUN,1.48590291404,Tunisia,Africa,Northern Africa,0.0,5.65549898148,943824.72836,2015,WPnb
263,268,ESH,0.514730493759,Western Sahara,Africa,Northern Africa,0.0,1.43690001965,1478.30597808,2015,WPnb
