fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
265,270,ZMB,2.32435092728,Zambia,Africa,Eastern Africa,0.0,10.114991188,28753206.4952,2015,WPnb
266,271,ZWE,1.84111413471,Zimbabwe,Africa,Eastern Africa,0.0,9.67256450653,12247400.5313,2015,WPnb
147,150,MDG,2.44292348528,Madagascar,Africa,Eastern Africa,0.0,21.6774120331,24452716.2334,2015,WPnb
149,152,MWI,2.78040322141,Malawi,Africa,Eastern Africa,0.0,15.0120458603,4396520.93506,2015,WPnb
157,160,MUS,1.8076518873,Mauritius,Africa,Eastern Africa,0.0,3.31079006195,56255.9343846,2015,WPnb
25,25,,,Bassas da India,Africa,Eastern Africa,,,0.0,2015,WPnb
158,161,MYT,,Mayotte,Africa,Eastern Africa,,,0.0,2015,WPnb
167,170,MOZ,1.80997255291,Mozambique,Africa,Eastern Africa,0.0,11.3712482452,23903972.6613,2015,WPnb
38,38,IOT,,British Indian Ocean Territory,Africa,Eastern Africa,,,0.0,2015,WPnb
43,43,BDI,2.9147106353,Burundi,Africa,Eastern Africa,0.0,9.69767379761,1183824.29808,2015,WPnb
58,58,COM,2.16884030145,Comoros,Africa,Eastern Africa,0.0,16.8994941711,53110.5613018,2015,WPnb
70,70,DJI,0.26608455019,Djibouti,Africa,Eastern Africa,0.0,2.57017946243,2560.26554193,2015,WPnb
202,205,RWA,2.83781094929,Rwanda,Africa,Eastern Africa,0.0,12.8069391251,1099918.49708,2015,WPnb
203,206,REU,,RA(c)union,Africa,Eastern Africa,,,0.0,2015,WPnb
77,77,ERI,0.960334822791,Eritrea,Africa,Eastern Africa,0.0,5.18961811066,635569.752754,2015,WPnb
79,79,ETH,1.75731041161,Ethiopia,Africa,Eastern Africa,0.0,13.7471809387,28165218.8151,2015,WPnb
80,80,,,Europa Island,Africa,Eastern Africa,,,0.0,2015,WPnb
216,220,SYC,1.89759327738,Seychelles,Africa,Eastern Africa,0.0,4.22774982452,3102.56500852,2015,WPnb
222,226,SOM,0.739327549104,Somalia,Africa,Eastern Africa,0.0,4.375415802,4287744.90758,2015,WPnb
96,96,,,Glorioso Island,Africa,Eastern Africa,,,0.0,2015,WPnb
242,247,,,Tromelin Island,Africa,Eastern Africa,,,0.0,2015,WPnb
248,253,UGA,2.17455918843,Uganda,Africa,Eastern Africa,0.0,14.8734588623,7224783.71692,2015,WPnb
252,257,TZA,2.27542561341,United Republic of Tanzania,Africa,Eastern Africa,0.0,24.2265281677,32474269.0914,2015,WPnb
129,131,,,Juan de Nova Island,Africa,Eastern Africa,,,0.0,2015,WPnb
131,133,KEN,1.3525293645,Kenya,Africa,Eastern Africa,0.0,11.2907485962,10945723.943,2015,WPnb
