fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
141,144,LBR,2.06214227652,Liberia,Africa,Western Africa,0.0,6.31297874451,3234591.82712,2012,WPnb
152,155,MLI,0.996141253362,Mali,Africa,Western Africa,0.0,3.37896776199,8588550.58106,2012,WPnb
156,159,MRT,0.654109449099,Mauritania,Africa,Western Africa,0.0,2.06617498398,1761363.0307,2012,WPnb
29,29,BEN,1.57371488458,Benin,Africa,Western Africa,0.0,4.77919340134,2993018.4384,2012,WPnb
42,42,BFA,1.05636033844,Burkina Faso,Africa,Western Africa,0.0,3.25346684456,4635394.73026,2012,WPnb
178,181,NER,0.630881453967,Niger,Africa,Western Africa,0.0,2.56567668915,3212859.06743,2012,WPnb
47,47,CPV,1.74227445845,Cabo Verde,Africa,Western Africa,0.0,7.68607521057,51437.1688368,2012,WPnb
179,182,NGA,1.52963511012,Nigeria,Africa,Western Africa,0.0,17.3802680969,22736357.08,2012,WPnb
66,66,CIV,1.56400124689,CA'te d'Ivoire,Africa,Western Africa,0.0,5.1574382782,8199684.74117,2012,WPnb
204,207,SHN,,"Saint Helena, Ascension and Tristan da Cunha",Africa,Western Africa,,,0.0,2012,WPnb
214,217,SEN,0.898137972763,Senegal,Africa,Western Africa,0.0,5.30912494659,2890259.19022,2012,WPnb
217,221,SLE,1.6310438865,Sierra Leone,Africa,Western Africa,0.0,9.60758972168,1925470.14263,2012,WPnb
90,90,GMB,0.953097586587,Gambia,Africa,Western Africa,0.0,3.63660860062,164177.730973,2012,WPnb
94,94,GHA,1.56660179983,Ghana,Africa,Western Africa,0.0,5.64348363876,5956879.58233,2012,WPnb
105,105,GNB,1.31289658317,Guinea-Bissau,Africa,Western Africa,0.0,4.07827806473,652466.276249,2012,WPnb
106,106,GIN,1.69864753622,Guinea,Africa,Western Africa,0.0,8.87094116211,6822925.28441,2012,WPnb
238,243,TGO,1.80642221599,Togo,Africa,Western Africa,0.0,4.92145872116,1682205.39873,2012,WPnb
