fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
141,144,LBR,2.14354039363,Liberia,Africa,Western Africa,0.0,7.0228805542,3362297.44231,2013,WPnb
152,155,MLI,0.782817416149,Mali,Africa,Western Africa,0.0,97.975402832,6815822.93666,2013,WPnb
156,159,MRT,0.472656945055,Mauritania,Africa,Western Africa,0.0,89.7445983887,1154469.78752,2013,WPnb
29,29,BEN,1.29605675695,Benin,Africa,Western Africa,0.0,4.46924686432,2465041.62916,2013,WPnb
42,42,BFA,0.864108822555,Burkina Faso,Africa,Western Africa,0.0,17.5065994263,3753693.04572,2013,WPnb
178,181,NER,0.485970155559,Niger,Africa,Western Africa,0.0,72.9942016602,2272509.67844,2013,WPnb
47,47,CPV,1.82388778605,Cabo Verde,Africa,Western Africa,0.0,157.251602173,55185.3727425,2013,WPnb
179,182,NGA,1.27195880354,Nigeria,Africa,Western Africa,0.0,39.2833633423,18900846.0996,2013,WPnb
66,66,CIV,1.43533835355,CA'te d'Ivoire,Africa,Western Africa,0.0,5.50819635391,7525272.29892,2013,WPnb
204,207,SHN,,"Saint Helena, Ascension and Tristan da Cunha",Africa,Western Africa,,,0.0,2013,WPnb
214,217,SEN,0.819577791486,Senegal,Africa,Western Africa,0.0,27.6878604889,2641972.93792,2013,WPnb
217,221,SLE,1.79676371922,Sierra Leone,Africa,Western Africa,0.0,18.1700077057,2121162.22167,2013,WPnb
90,90,GMB,0.900223532789,Gambia,Africa,Western Africa,0.0,10.9647731781,155003.188546,2013,WPnb
94,94,GHA,1.21139370286,Ghana,Africa,Western Africa,0.0,15.582242012,4610583.8154,2013,WPnb
105,105,GNB,1.22749252062,Guinea-Bissau,Africa,Western Africa,0.0,6.88750839233,610132.52233,2013,WPnb
106,106,GIN,1.59151333509,Guinea,Africa,Western Africa,0.0,53.3652191162,6393427.36973,2013,WPnb
238,243,TGO,1.50094094034,Togo,Africa,Western Africa,0.0,4.05701971054,1397998.90595,2013,WPnb
