fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
135,137,KWT,0.377264562576,Kuwait,Asia,Western Asia,0.0,19.470708847,2187.37993382,2013,WPnb
139,141,LBN,1.43862294365,Lebanon,Asia,Western Asia,0.0,12.9714593887,220070.467558,2013,WPnb
278,-1,PSE,1.20572181496,Occupied Palestinian Territory,Asia,Western Asia,0.0,3.68381595612,85480.8537934,2013,WPnb
279,-2,,1.21395071287,No Man's Land,Asia,Western Asia,0.0,2.54250574112,1822.14002001,2013,WPnb
21,21,BHR,0.264226224435,Bahrain,Asia,Western Asia,0.0,0.812067687511,12.154406324,2013,WPnb
184,187,OMN,0.531723500075,Oman,Asia,Western Asia,0.0,10.1079998016,58026.9855632,2013,WPnb
64,64,CYP,,Cyprus,Asia,Western Asia,,,0.0,2013,WPnb
198,201,QAT,0.341450027387,Qatar,Asia,Western Asia,0.0,6.40052986145,717.727957567,2013,WPnb
212,215,SAU,0.511102320376,Saudi Arabia,Asia,Western Asia,0.0,257.819641113,362470.698997,2013,WPnb
233,238,SYR,1.52544448991,Syrian Arab Republic,Asia,Western Asia,0.0,107.72240448,1202286.70195,2013,WPnb
118,118,IRQ,0.974177278199,Iraq,Asia,Western Asia,0.0,414.283599854,1364290.46596,2013,WPnb
250,255,ARE,0.348278778147,United Arab Emirates,Asia,Western Asia,0.0,51.09790802,10270.04461,2013,WPnb
121,121,ISR,1.42320082742,Israel,Asia,Western Asia,0.0,24.2511768341,208353.754732,2013,WPnb
128,130,JOR,1.0434408241,Jordan,Asia,Western Asia,0.0,46.9901695251,91429.4153299,2013,WPnb
264,269,YEM,0.455179556838,Yemen,Asia,Western Asia,0.0,71.4561233521,823806.720944,2013,WPnb
