fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
135,137,KWT,0.27643449098,Kuwait,Asia,Western Asia,0.0,3.16310954094,1549.96819092,2015,WPnb
139,141,LBN,1.51433756668,Lebanon,Asia,Western Asia,0.0,4.4668264389,221315.892358,2015,WPnb
278,-1,PSE,1.27346539308,Occupied Palestinian Territory,Asia,Western Asia,0.0,5.64341831207,94907.5553504,2015,WPnb
279,-2,,1.20158539522,No Man's Land,Asia,Western Asia,0.0,2.39835262299,1798.77333665,2015,WPnb
21,21,BHR,0.176052034873,Bahrain,Asia,Western Asia,0.0,0.651079118252,8.09839360416,2015,WPnb
184,187,OMN,0.695157047958,Oman,Asia,Western Asia,0.0,6.13774967194,43947.1334149,2015,WPnb
64,64,CYP,,Cyprus,Asia,Western Asia,,,0.0,2015,WPnb
198,201,QAT,0.252068539095,Qatar,Asia,Western Asia,0.0,3.1505382061,657.14268142,2015,WPnb
212,215,SAU,0.431497940909,Saudi Arabia,Asia,Western Asia,0.0,4.04961681366,299926.883261,2015,WPnb
233,238,SYR,1.48928098884,Syrian Arab Republic,Asia,Western Asia,0.0,4.47918605804,1098862.99906,2015,WPnb
118,118,IRQ,0.982051896684,Iraq,Asia,Western Asia,0.0,3.68261432648,1398763.03185,2015,WPnb
250,255,ARE,0.274068276535,United Arab Emirates,Asia,Western Asia,0.0,2.6495256424,5935.7707332,2015,WPnb
121,121,ISR,1.36823299243,Israel,Asia,Western Asia,0.0,4.23564481735,212238.933552,2015,WPnb
128,130,JOR,1.04545791239,Jordan,Asia,Western Asia,0.0,3.51856565475,91615.5677785,2015,WPnb
264,269,YEM,0.484386611356,Yemen,Asia,Western Asia,0.0,6.48209047318,665326.323709,2015,WPnb
