fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
141,144,LBR,2.3777854854,Liberia,Africa,Western Africa,0.0,10.8005914688,3729568.42278,2014,WPnb
152,155,MLI,0.453927854446,Mali,Africa,Western Africa,0.0,2.06088805199,3775882.19775,2014,WPnb
156,159,MRT,0.2675467365,Mauritania,Africa,Western Africa,0.0,3.51720666885,644907.763449,2014,WPnb
29,29,BEN,0.892968732511,Benin,Africa,Western Africa,0.0,8.943816185,1698456.89017,2014,WPnb
42,42,BFA,0.483200984554,Burkina Faso,Africa,Western Africa,0.0,1.58343410492,2139430.82643,2014,WPnb
178,181,NER,0.311019240781,Niger,Africa,Western Africa,0.0,1.02409148216,1649044.54189,2014,WPnb
47,47,CPV,2.03796171635,Cabo Verde,Africa,Western Africa,0.0,9.78709697723,32177.3775395,2014,WPnb
179,182,NGA,1.09102841865,Nigeria,Africa,Western Africa,0.0,17.709312439,16227017.3235,2014,WPnb
66,66,CIV,1.55598698093,CA'te d'Ivoire,Africa,Western Africa,0.0,9.53063011169,8156499.31388,2014,WPnb
204,207,SHN,,"Saint Helena, Ascension and Tristan da Cunha",Africa,Western Africa,,,0.0,2014,WPnb
214,217,SEN,0.523044104191,Senegal,Africa,Western Africa,0.0,10.8197164536,1649222.91798,2014,WPnb
217,221,SLE,1.81745370441,Sierra Leone,Africa,Western Africa,0.0,14.873922348,2144678.97407,2014,WPnb
90,90,GMB,0.686469832953,Gambia,Africa,Western Africa,0.0,8.89842414856,118278.752218,2014,WPnb
94,94,GHA,1.22923593888,Ghana,Africa,Western Africa,0.0,12.0976829529,4677457.86373,2014,WPnb
105,105,GNB,1.10341474108,Guinea-Bissau,Africa,Western Africa,0.0,13.9540643692,547279.367186,2014,WPnb
106,106,GIN,1.43582629048,Guinea,Africa,Western Africa,0.0,16.4145374298,5766225.25698,2014,WPnb
238,243,TGO,1.20830376229,Togo,Africa,Western Africa,0.0,4.37741518021,1125470.91447,2014,WPnb
