fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
151,154,MDV,,Maldives,Asia,Southern Asia,,,0.0,2013,WPnb
117,117,IRN,1.20295867898,Iran (Islamic Republic of),Asia,Southern Asia,0.0,152.91960144,6385083.32363,2013,WPnb
