fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
135,137,KWT,0.329272772488,Kuwait,Asia,Western Asia,0.0,3.22065329552,1402.7020108,2012,WPnb
139,141,LBN,1.29544729037,Lebanon,Asia,Western Asia,0.0,4.20117807388,190701.500168,2012,WPnb
278,-1,PSE,1.14556170346,Occupied Palestinian Territory,Asia,Western Asia,0.0,3.57870745659,78058.5744735,2012,WPnb
279,-2,,1.12819024127,No Man's Land,Asia,Western Asia,0.0,2.45128774643,1686.6444107,2012,WPnb
21,21,BHR,0.19540525198,Bahrain,Asia,Western Asia,0.0,0.72932612896,9.77026259899,2012,WPnb
184,187,OMN,0.484548026593,Oman,Asia,Western Asia,0.0,5.59312438965,71931.6390958,2012,WPnb
64,64,CYP,,Cyprus,Asia,Western Asia,,,0.0,2012,WPnb
198,201,QAT,0.296099280395,Qatar,Asia,Western Asia,0.0,3.39798378944,712.11876935,2012,WPnb
212,215,SAU,0.368175985709,Saudi Arabia,Asia,Western Asia,0.0,4.06691980362,286793.997652,2012,WPnb
233,238,SYR,1.19978694079,Syrian Arab Republic,Asia,Western Asia,0.0,4.0989689827,801370.091999,2012,WPnb
118,118,IRQ,0.691934907495,Iraq,Asia,Western Asia,0.0,3.18668437004,784517.873923,2012,WPnb
250,255,ARE,0.264812156997,United Arab Emirates,Asia,Western Asia,0.0,2.78631234169,6954.49686704,2012,WPnb
121,121,ISR,1.34565937026,Israel,Asia,Western Asia,0.0,4.36258840561,197272.31802,2012,WPnb
128,130,JOR,0.997443794435,Jordan,Asia,Western Asia,0.0,3.5907394886,69628.5589581,2012,WPnb
264,269,YEM,0.469243735261,Yemen,Asia,Western Asia,0.0,6.23017930984,721129.549156,2012,WPnb
