fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
4,4,DZA,1.42696324291,Algeria,Africa,Northern Africa,0.0,6.17225837708,3526492.7902,2012,WPnb
6,6,SDN,0.835389796907,Sudan,Africa,Northern Africa,0.0,3.74817585945,9873873.83213,2012,WPnb
270,40760,,0.212132501602,Hala'ib triangle,Africa,Northern Africa,0.0,0.782503187656,5.30331254005,2012,WPnb
271,40762,,0.18065963772,Ma'tan al-Sarra,Africa,Northern Africa,0.142625436187,0.214766219258,28.0022438467,2012,WPnb
272,40765,EGY,0.860040163549,Egypt,Africa,Northern Africa,0.0,5.15995883942,701418.655985,2012,WPnb
142,145,LBY,1.38737369898,Libya,Africa,Northern Africa,0.0,4.47921037674,279439.260954,2012,WPnb
274,61013,,0.857009960801,Ilemi triangle,Africa,Northern Africa,0.313620001078,2.8357026577,44438.5374974,2012,WPnb
276,74582,,1.73378554799,Kafia Kenji,Africa,Northern Africa,0.537780046463,2.88871574402,329259.745848,2012,WPnb
277,74583,,0.897560069128,Kaka,Africa,Northern Africa,0.0,1.61189889908,8341.92328247,2012,WPnb
166,169,MAR,1.5255107767,Morocco,Africa,Northern Africa,0.0,6.68265485764,4036382.52531,2012,WPnb
74,74,SSD,1.22315106426,South Sudan,Africa,Northern Africa,0.0,5.98561859131,12622996.0417,2012,WPnb
102,102,,0.968399261992,Abyei,Africa,Northern Africa,0.0,2.46263861656,167863.296473,2012,WPnb
243,248,TUN,1.57588320506,Tunisia,Africa,Northern Africa,0.0,5.48388814926,1052716.77099,2012,WPnb
263,268,ESH,0.221069951502,Western Sahara,Africa,Northern Africa,0.0,1.26817071438,125.567732453,2012,WPnb
