fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
135,137,KWT,33.7760648872,Kuwait,Asia,Western Asia,0.0,9089.90820312,10951179.7423,2014,AGBP_Annual
139,141,LBN,4218.47194083,Lebanon,Asia,Western Asia,0.0,21125.2714844,836645321.554,2014,AGBP_Annual
278,-1,PSE,1898.91703008,Occupied Palestinian Territory,Asia,Western Asia,0.0,19101.0,223306945.987,2014,AGBP_Annual
279,-2,,4897.77776713,No Man's Land,Asia,Western Asia,0.0,14869.4746094,7508293.31702,2014,AGBP_Annual
21,21,BHR,226.684498064,Bahrain,Asia,Western Asia,0.0,9488.92871094,2732228.25517,2014,AGBP_Annual
184,187,OMN,61.9587899903,Oman,Asia,Western Asia,0.0,16348.953125,332259215.861,2014,AGBP_Annual
64,64,CYP,,Cyprus,Asia,Western Asia,,,0.0,2014,AGBP_Annual
198,201,QAT,26.2778195587,Qatar,Asia,Western Asia,0.0,10107.6386719,5452227.11332,2014,AGBP_Annual
212,215,SAU,73.082832639,Saudi Arabia,Asia,Western Asia,0.0,19683.1640625,2512641355.84,2014,AGBP_Annual
233,238,SYR,782.828367693,Syrian Arab Republic,Asia,Western Asia,0.0,21047.9609375,2919702437.73,2014,AGBP_Annual
118,118,IRQ,668.408247613,Iraq,Asia,Western Asia,0.0,12613.1669922,5648176021.49,2014,AGBP_Annual
250,255,ARE,31.095694234,United Arab Emirates,Asia,Western Asia,0.0,7937.29248047,38833266.9259,2014,AGBP_Annual
121,121,ISR,2018.55583215,Israel,Asia,Western Asia,0.0,21217.4003906,795633966.8,2014,AGBP_Annual
128,130,JOR,213.44793643,Jordan,Asia,Western Asia,0.0,15275.09375,361332137.467,2014,AGBP_Annual
264,269,YEM,314.900209536,Yemen,Asia,Western Asia,0.0,21405.4082031,2419012395.82,2014,AGBP_Annual
