fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
141,144,LBR,18344.9245404,Liberia,Africa,Western Africa,0.0,29171.0664062,28860418736.2,2013,AGBP_Annual
152,155,MLI,1560.74508695,Mali,Africa,Western Africa,0.0,17222.1113281,33385625024.5,2013,AGBP_Annual
156,159,MRT,155.179705016,Mauritania,Africa,Western Africa,0.0,12584.2724609,2798909922.46,2013,AGBP_Annual
29,29,BEN,8751.2757223,Benin,Africa,Western Africa,0.0,22717.9472656,16680097801.0,2013,AGBP_Annual
42,42,BFA,4544.26161734,Burkina Faso,Africa,Western Africa,0.0,15137.4228516,20713957769.7,2013,AGBP_Annual
178,181,NER,331.005057394,Niger,Africa,Western Africa,0.0,10759.9658203,6688690029.85,2013,AGBP_Annual
47,47,CPV,1875.13190567,Cabo Verde,Africa,Western Africa,0.0,21864.3261719,127201447.953,2013,AGBP_Annual
179,182,NGA,7576.4938573,Nigeria,Africa,Western Africa,0.0,27730.5175781,1.138923256e+11,2013,AGBP_Annual
66,66,CIV,13101.5633477,CA'te d'Ivoire,Africa,Western Africa,0.0,27049.9316406,69346915439.9,2013,AGBP_Annual
204,207,SHN,,"Saint Helena, Ascension and Tristan da Cunha",Africa,Western Africa,,,0.0,2013,AGBP_Annual
214,217,SEN,4141.77463675,Senegal,Africa,Western Africa,0.0,22102.0800781,13641121146.0,2013,AGBP_Annual
217,221,SLE,15493.7762775,Sierra Leone,Africa,Western Africa,0.0,29522.6523438,18386309370.8,2013,AGBP_Annual
90,90,GMB,6071.59564016,Gambia,Africa,Western Africa,0.0,22264.1542969,1074957793.3,2013,AGBP_Annual
94,94,GHA,9646.01442091,Ghana,Africa,Western Africa,0.0,26533.125,37935131709.5,2013,AGBP_Annual
105,105,GNB,11311.7968172,Guinea-Bissau,Africa,Western Africa,0.0,26963.4082031,5657515995.53,2013,AGBP_Annual
106,106,GIN,12746.6151589,Guinea,Africa,Western Africa,0.0,29102.7226562,51305126014.6,2013,AGBP_Annual
238,243,TGO,10069.3173872,Togo,Africa,Western Africa,0.0,26764.828125,9424619272.18,2013,AGBP_Annual
