fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
141,144.0,LBR,17504.479402,Liberia,Africa,Western Africa,0.0,28522.625,27538222040.0,2010,AGBP_Annual
152,155.0,MLI,1722.67333462,Mali,Africa,Western Africa,0.0,17872.4609375,36849403833.0,2010,AGBP_Annual
156,159.0,MRT,210.543456158,Mauritania,Africa,Western Africa,0.0,12392.625,3797482206.13,2010,AGBP_Annual
29,29.0,BEN,9533.80331351,Benin,Africa,Western Africa,0.0,24076.3613281,18171610257.8,2010,AGBP_Annual
42,42.0,BFA,4963.82238669,Burkina Faso,Africa,Western Africa,0.0,15514.9423828,22626427779.1,2010,AGBP_Annual
178,181.0,NER,342.720530846,Niger,Africa,Western Africa,0.0,11269.7841797,6925427109.0,2010,AGBP_Annual
47,47.0,CPV,1929.0340566,Cabo Verde,Africa,Western Africa,0.0,25594.0625,130857954.264,2010,AGBP_Annual
179,182.0,NGA,7916.51620325,Nigeria,Africa,Western Africa,0.0,25110.4804688,1.19003652352e+11,2010,AGBP_Annual
66,66.0,CIV,13443.6580487,CA'te d'Ivoire,Africa,Western Africa,0.0,29987.8359375,71157631586.9,2010,AGBP_Annual
204,207.0,SHN,,"Saint Helena, Ascension and Tristan da Cunha",Africa,Western Africa,,,0.0,2010,AGBP_Annual
214,217.0,SEN,4725.72411145,Senegal,Africa,Western Africa,0.0,24599.3632812,15564385018.6,2010,AGBP_Annual
217,221.0,SLE,14523.0073253,Sierra Leone,Africa,Western Africa,0.0,29369.71875,17234307562.9,2010,AGBP_Annual
90,90.0,GMB,6307.90505686,Gambia,Africa,Western Africa,0.0,21959.890625,1116795666.6,2010,AGBP_Annual
94,94.0,GHA,10388.6762955,Ghana,Africa,Western Africa,0.0,27335.2519531,40855817372.9,2010,AGBP_Annual
105,105.0,GNB,11029.8596439,Guinea-Bissau,Africa,Western Africa,0.0,27393.2285156,5516507091.87,2010,AGBP_Annual
106,106.0,GIN,12637.8416378,Guinea,Africa,Western Africa,0.0,28925.2265625,50867312592.1,2010,AGBP_Annual
238,243.0,TGO,10598.6061564,Togo,Africa,Western Africa,0.0,26085.4980469,9920019798.62,2010,AGBP_Annual
