fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
265,270,ZMB,13336.9463405,Zambia,Africa,Eastern Africa,0.0,32288.2304688,1.67956873208e+11,2016,AGBP_Annual
266,271,ZWE,8741.97083628,Zimbabwe,Africa,Eastern Africa,0.0,31406.6972656,58831007234.4,2016,AGBP_Annual
147,150,MDG,10745.1772072,Madagascar,Africa,Eastern Africa,0.0,36762.03125,1.09112954978e+11,2016,AGBP_Annual
149,152,MWI,8804.25090002,Malawi,Africa,Eastern Africa,0.0,31930.1894531,17504012950.4,2016,AGBP_Annual
157,160,MUS,14822.7825675,Mauritius,Africa,Eastern Africa,0.0,31755.6679688,495570089.58,2016,AGBP_Annual
25,25,,,Bassas da India,Africa,Eastern Africa,,,0.0,2016,AGBP_Annual
158,161,MYT,,Mayotte,Africa,Eastern Africa,,,0.0,2016,AGBP_Annual
167,170,MOZ,10553.0308103,Mozambique,Africa,Eastern Africa,0.0,31955.2441406,1.41838179454e+11,2016,AGBP_Annual
38,38,IOT,,British Indian Ocean Territory,Africa,Eastern Africa,,,0.0,2016,AGBP_Annual
43,43,BDI,14653.3107606,Burundi,Africa,Eastern Africa,0.0,31395.4042969,6428436737.28,2016,AGBP_Annual
58,58,COM,18715.7753152,Comoros,Africa,Eastern Africa,0.0,31775.7402344,476728228.828,2016,AGBP_Annual
70,70,DJI,76.3254785241,Djibouti,Africa,Eastern Africa,0.0,9560.10351562,27419622.8579,2016,AGBP_Annual
202,205,RWA,14357.0760333,Rwanda,Africa,Eastern Africa,0.0,36462.6015625,5946672178.84,2016,AGBP_Annual
203,206,REU,,RA(c)union,Africa,Eastern Africa,,,0.0,2016,AGBP_Annual
77,77,ERI,1281.62628455,Eritrea,Africa,Eastern Africa,0.0,19219.0332031,2595650799.94,2016,AGBP_Annual
79,79,ETH,7734.79504997,Ethiopia,Africa,Eastern Africa,0.0,37410.7890625,1.44170159852e+11,2016,AGBP_Annual
80,80,,,Europa Island,Africa,Eastern Africa,,,0.0,2016,AGBP_Annual
216,220,SYC,9829.79444614,Seychelles,Africa,Eastern Africa,0.0,33547.1953125,37481006.2231,2016,AGBP_Annual
222,226,SOM,1428.16933381,Somalia,Africa,Eastern Africa,0.0,27014.4101562,14828719325.3,2016,AGBP_Annual
96,96,,,Glorioso Island,Africa,Eastern Africa,,,0.0,2016,AGBP_Annual
242,247,,,Tromelin Island,Africa,Eastern Africa,,,0.0,2016,AGBP_Annual
248,253,UGA,14103.5515725,Uganda,Africa,Eastern Africa,0.0,36439.3671875,55564439100.7,2016,AGBP_Annual
252,257,TZA,12095.4109611,United Republic of Tanzania,Africa,Eastern Africa,0.0,36225.8320312,1.86485292363e+11,2016,AGBP_Annual
129,131,,,Juan de Nova Island,Africa,Eastern Africa,,,0.0,2016,AGBP_Annual
131,133,KEN,5669.53536203,Kenya,Africa,Eastern Africa,0.0,37129.3984375,53855676121.7,2016,AGBP_Annual
