fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
135,137.0,KWT,21.2934797492,Kuwait,Asia,Western Asia,0.0,8538.140625,6903963.6456,2010,AGBP_Annual
139,141.0,LBN,4250.23453834,Lebanon,Asia,Western Asia,0.0,20818.5097656,842944765.755,2010,AGBP_Annual
278,-1.0,PSE,2114.77424728,Occupied Palestinian Territory,Asia,Western Asia,0.0,17504.3125,248691107.158,2010,AGBP_Annual
279,-2.0,,4349.27849795,No Man's Land,Asia,Western Asia,0.0,11346.8076172,6667443.93736,2010,AGBP_Annual
21,21.0,BHR,153.031374891,Bahrain,Asia,Western Asia,0.0,7990.86474609,1844487.16156,2010,AGBP_Annual
184,187.0,OMN,57.9087632453,Oman,Asia,Western Asia,0.0,16301.8359375,310540607.239,2010,AGBP_Annual
64,64.0,CYP,,Cyprus,Asia,Western Asia,,,0.0,2010,AGBP_Annual
198,201.0,QAT,17.8800050609,Qatar,Asia,Western Asia,0.0,9122.296875,3709814.97005,2010,AGBP_Annual
212,215.0,SAU,59.808895405,Saudi Arabia,Asia,Western Asia,0.0,16837.9355469,2056273663.94,2010,AGBP_Annual
233,238.0,SYR,923.9051114,Syrian Arab Republic,Asia,Western Asia,0.0,19050.7792969,3445874111.51,2010,AGBP_Annual
118,118.0,IRQ,478.251511789,Iraq,Asia,Western Asia,0.0,10943.8164062,4041315664.15,2010,AGBP_Annual
250,255.0,ARE,35.489978512,United Arab Emirates,Asia,Western Asia,0.0,7265.13964844,44320985.3551,2010,AGBP_Annual
121,121.0,ISR,1789.83254643,Israel,Asia,Western Asia,0.0,18495.6191406,705480396.5,2010,AGBP_Annual
128,130.0,JOR,228.487175246,Jordan,Asia,Western Asia,0.0,13764.6699219,386791087.307,2010,AGBP_Annual
264,269.0,YEM,357.084170975,Yemen,Asia,Western Asia,0.0,22604.7226562,2743062753.79,2010,AGBP_Annual
