fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
151,154,MDV,,Maldives,Asia,Southern Asia,,,0.0,2013,AGBP_Annual
117,117,IRN,609.091428871,Iran (Islamic Republic of),Asia,Southern Asia,0.0,18541.7539062,19030187039.8,2013,AGBP_Annual
