fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
4,4,DZA,322.144296005,Algeria,Africa,Northern Africa,0.0,27255.8613281,13751524649.3,2016,AGBP_Annual
6,6,SDN,939.986893672,Sudan,Africa,Northern Africa,0.0,18938.2773438,29208538922.5,2016,AGBP_Annual
270,40760,,3.69701217202,Hala'ib triangle,Africa,Northern Africa,0.0,812.46661377,1146805.78174,2016,AGBP_Annual
271,40762,,13.927041567,Ma'tan al-Sarra,Africa,Northern Africa,0.0,307.615325928,486666.540518,2016,AGBP_Annual
272,40765,EGY,438.90331323,Egypt,Africa,Northern Africa,0.0,24849.1894531,7830771148.88,2016,AGBP_Annual
142,145,LBY,69.0639265692,Libya,Africa,Northern Africa,0.0,10521.9658203,2045846233.86,2016,AGBP_Annual
274,61013,,3547.35542438,Ilemi triangle,Africa,Northern Africa,221.726196289,22504.8554688,184015515.284,2016,AGBP_Annual
276,74582,,8304.08193657,Kafia Kenji,Africa,Northern Africa,2937.8034668,16041.4970703,1577011592.41,2016,AGBP_Annual
277,74583,,3915.84751898,Kaka,Africa,Northern Africa,0.0,8773.29589844,37447249.824,2016,AGBP_Annual
166,169,MAR,1426.12803209,Morocco,Africa,Northern Africa,0.0,25263.2421875,11292254319.6,2016,AGBP_Annual
74,74,SSD,7403.68755561,South Sudan,Africa,Northern Africa,0.0,31968.6152344,76602949240.8,2016,AGBP_Annual
102,102,,3968.95657546,Abyei,Africa,Northern Africa,0.0,7173.45996094,687998777.573,2016,AGBP_Annual
243,248,TUN,1154.32244213,Tunisia,Africa,Northern Africa,0.0,23184.5898438,3509987496.76,2016,AGBP_Annual
263,268,ESH,38.9530199933,Western Sahara,Africa,Northern Africa,0.0,11398.8496094,187273109.819,2016,AGBP_Annual
