fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
4,4,DZA,320.459311645,Algeria,Africa,Northern Africa,0.0,25391.8730469,13679596931.6,2012,AGBP_Annual
6,6,SDN,1251.15906748,Sudan,Africa,Northern Africa,0.0,18088.2949219,38877699855.9,2012,AGBP_Annual
270,40760,,8.68256771385,Hala'ib triangle,Africa,Northern Africa,0.0,1051.66516113,2693315.1397,2012,AGBP_Annual
271,40762,,19.29961869,Ma'tan al-Sarra,Africa,Northern Africa,0.0,316.55368042,674405.875505,2012,AGBP_Annual
272,40765,EGY,425.234302765,Egypt,Africa,Northern Africa,0.0,22735.8242188,7586893079.25,2012,AGBP_Annual
142,145,LBY,74.3345672242,Libya,Africa,Northern Africa,0.0,11944.5371094,2201975791.93,2012,AGBP_Annual
274,61013,,5955.9673977,Ilemi triangle,Africa,Northern Africa,506.641845703,20204.9960938,308959852.788,2012,AGBP_Annual
276,74582,,10384.2922469,Kafia Kenji,Africa,Northern Africa,3844.90991211,17722.515625,1972060172.02,2012,AGBP_Annual
277,74583,,5120.74218873,Kaka,Africa,Northern Africa,0.0,10562.8310547,48969657.5508,2012,AGBP_Annual
166,169,MAR,1529.23631216,Morocco,Africa,Northern Africa,0.0,23521.6914062,12108678157.2,2012,AGBP_Annual
74,74,SSD,8985.58977808,South Sudan,Africa,Northern Africa,0.0,27771.8027344,92970249284.4,2012,AGBP_Annual
102,102,,5690.99027205,Abyei,Africa,Northern Africa,0.0,10488.3789062,986504708.708,2012,AGBP_Annual
243,248,TUN,1317.53633682,Tunisia,Africa,Northern Africa,0.0,21937.234375,4006277535.61,2012,AGBP_Annual
263,268,ESH,25.871367034,Western Sahara,Africa,Northern Africa,0.0,15164.28125,124380891.663,2012,AGBP_Annual
