fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
4,4,DZA,0.116921690572,Algeria,Africa,Northern Africa,0.0,10.7780818939,4991091.04173,2014,WPbm
6,6,SDN,0.179798616189,Sudan,Africa,Northern Africa,0.0,2.77509403229,5586944.61115,2014,WPbm
270,40760,,0.00468178878632,Hala'ib triangle,Africa,Northern Africa,0.0,0.474900573492,1452.28151794,2014,WPbm
271,40762,,0.0126559766634,Ma'tan al-Sarra,Africa,Northern Africa,0.0,0.133884608746,442.250448524,2014,WPbm
272,40765,EGY,0.0874268784675,Egypt,Africa,Northern Africa,0.0,8.77417564392,1559842.12673,2014,WPbm
142,145,LBY,0.0758524812392,Libya,Africa,Northern Africa,0.0,7.1144733429,2246940.27721,2014,WPbm
274,61013,,0.472322669872,Ilemi triangle,Africa,Northern Africa,0.0791805386543,2.27603054047,24501.2661769,2014,WPbm
276,74582,,0.784720865373,Kafia Kenji,Africa,Northern Africa,0.276381880045,1.46849632263,149024.770101,2014,WPbm
277,74583,,0.492760509826,Kaka,Africa,Northern Africa,0.0,0.880908489227,4712.26875547,2014,WPbm
166,169,MAR,0.527069359122,Morocco,Africa,Northern Africa,0.0,17.9574871063,4173398.96092,2014,WPbm
74,74,SSD,0.710579732606,South Sudan,Africa,Northern Africa,0.0,6.1918463707,7352081.41906,2014,WPbm
102,102,,0.399530916123,Abyei,Africa,Northern Africa,0.0,0.702508091927,69256.6866554,2014,WPbm
243,248,TUN,0.355102633135,Tunisia,Africa,Northern Africa,0.0,9.76350593567,1079772.65006,2014,WPbm
263,268,ESH,0.0223803436981,Western Sahara,Africa,Northern Africa,0.0,2.72523093224,107597.217466,2014,WPbm
