fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
141,144,LBR,1.93333537259,Liberia,Africa,Western Africa,0.0,6.22353124619,3041542.54151,2015,WPbm
152,155,MLI,0.14918193884,Mali,Africa,Western Africa,0.0,1.52260136604,3191124.74688,2015,WPbm
156,159,MRT,0.0270754409751,Mauritania,Africa,Western Africa,0.0,0.986580550671,488348.14058,2015,WPbm
29,29,BEN,0.586653972711,Benin,Africa,Western Africa,0.0,2.20414566994,1118173.61841,2015,WPbm
42,42,BFA,0.360327254821,Burkina Faso,Africa,Western Africa,0.0,1.24109005928,1642467.83485,2015,WPbm
178,181,NER,0.0397770017308,Niger,Africa,Western Africa,0.0,0.67744654417,803782.386252,2015,WPbm
47,47,CPV,0.889009887928,Cabo Verde,Africa,Western Africa,0.0,21.5675830841,60306.8747575,2015,WPbm
179,182,NGA,0.753726699779,Nigeria,Africa,Western Africa,0.0,10.3984794617,11330265.466,2015,WPbm
66,66,CIV,1.21325700988,CA'te d'Ivoire,Africa,Western Africa,0.0,5.17102718353,6421800.89797,2015,WPbm
204,207,SHN,,"Saint Helena, Ascension and Tristan da Cunha",Africa,Western Africa,,,0.0,2015,WPbm
214,217,SEN,0.389395954815,Senegal,Africa,Western Africa,0.0,2.64811134338,1282493.1,2015,WPbm
217,221,SLE,1.4934519389,Sierra Leone,Africa,Western Africa,0.0,13.6305608749,1772264.48138,2015,WPbm
90,90,GMB,0.514038596243,Gambia,Africa,Western Africa,0.0,1.85124945641,91008.991349,2015,WPbm
94,94,GHA,0.862323422927,Ghana,Africa,Western Africa,0.0,3.56568264961,3391281.74575,2015,WPbm
105,105,GNB,0.785045283563,Guinea-Bissau,Africa,Western Africa,0.0,2.24594283104,392634.903257,2015,WPbm
106,106,GIN,1.15078852251,Guinea,Africa,Western Africa,0.0,6.84930562973,4631923.80309,2015,WPbm
238,243,TGO,0.768907525715,Togo,Africa,Western Africa,0.0,3.69944524765,719677.452474,2015,WPbm
