fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
141,144,LBR,1.7820951907,Liberia,Africa,Western Africa,0.0,6.65826368332,2803609.97496,2011,WPbm
152,155,MLI,0.189500468164,Mali,Africa,Western Africa,0.0,1.65586650372,4053571.35191,2011,WPbm
156,159,MRT,0.0314016641924,Mauritania,Africa,Western Africa,0.0,1.39482736588,566378.377126,2011,WPbm
29,29,BEN,1.00776543334,Benin,Africa,Western Africa,0.0,3.67768263817,1920820.0635,2011,WPbm
42,42,BFA,0.512443383581,Burkina Faso,Africa,Western Africa,0.0,1.4549844265,2335853.76474,2011,WPbm
178,181,NER,0.0488560545264,Niger,Africa,Western Africa,0.0,0.763997793198,987244.74901,2011,WPbm
47,47,CPV,0.970269840799,Cabo Verde,Africa,Western Africa,0.0,51.5757408142,65819.2249204,2011,WPbm
179,182,NGA,0.878062384275,Nigeria,Africa,Western Africa,0.0,10.2445707321,13199320.0088,2011,WPbm
66,66,CIV,1.22952940241,CA'te d'Ivoire,Africa,Western Africa,0.0,5.04304122925,6507931.09474,2011,WPbm
204,207,SHN,,"Saint Helena, Ascension and Tristan da Cunha",Africa,Western Africa,,,0.0,2011,WPbm
214,217,SEN,0.473109848056,Senegal,Africa,Western Africa,0.0,3.11644434929,1558208.57452,2011,WPbm
217,221,SLE,1.15312354151,Sierra Leone,Africa,Western Africa,0.0,6.40413999557,1368400.17547,2011,WPbm
90,90,GMB,0.532584965833,Gambia,Africa,Western Africa,0.0,3.00707793236,94292.5704458,2011,WPbm
94,94,GHA,1.09133189583,Ghana,Africa,Western Africa,0.0,4.54510450363,4291909.32135,2011,WPbm
105,105,GNB,0.890168629156,Guinea-Bissau,Africa,Western Africa,0.0,5.20959091187,445211.608692,2011,WPbm
106,106,GIN,1.13866801079,Guinea,Africa,Western Africa,0.0,7.55079507828,4583138.74341,2011,WPbm
238,243,TGO,1.2431444784,Togo,Africa,Western Africa,0.0,4.37072038651,1163550.91003,2011,WPbm
