fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
135,137,KWT,0.0262827150767,Kuwait,Asia,Western Asia,0.0,1.51988840103,8521.6184266,2014,WPbm
139,141,LBN,0.928070983266,Lebanon,Asia,Western Asia,0.0,8.47574996948,184063.39004,2014,WPbm
278,-1,PSE,0.60005010614,Occupied Palestinian Territory,Asia,Western Asia,0.0,4.68216991425,70564.0923318,2014,WPbm
279,-2,,0.807292932079,No Man's Land,Asia,Western Asia,0.0,1.74025416374,1237.58006488,2014,WPbm
21,21,BHR,0.0102291590326,Bahrain,Asia,Western Asia,0.0,6.95850467682,123.29205382,2014,WPbm
184,187,OMN,0.0350288847678,Oman,Asia,Western Asia,0.0,5.22368621826,187845.336993,2014,WPbm
64,64,CYP,,Cyprus,Asia,Western Asia,,,0.0,2014,WPbm
198,201,QAT,0.0114577078882,Qatar,Asia,Western Asia,0.0,1.79321157932,2377.29106348,2014,WPbm
212,215,SAU,0.034149167747,Saudi Arabia,Asia,Western Asia,0.0,3.59005427361,1174073.41848,2014,WPbm
233,238,SYR,0.367843420295,Syrian Arab Republic,Asia,Western Asia,0.0,12.1752662659,1371940.08702,2014,WPbm
118,118,IRQ,0.274783116665,Iraq,Asia,Western Asia,0.0,7.90717840195,2321969.26983,2014,WPbm
250,255,ARE,0.0281051250869,United Arab Emirates,Asia,Western Asia,0.0,4.34132766724,35098.5514674,2014,WPbm
121,121,ISR,0.491868589214,Israel,Asia,Western Asia,0.0,7.62675237656,193874.923125,2014,WPbm
128,130,JOR,0.132447864018,Jordan,Asia,Western Asia,0.0,2.30560112,224212.247436,2014,WPbm
264,269,YEM,0.0951301618518,Yemen,Asia,Western Asia,0.0,3.82123422623,730774.492259,2014,WPbm
