fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
4,4,DZA,0.122635784864,Algeria,Africa,Northern Africa,0.0,4.25200891495,5235011.26466,2012,WPbm
6,6,SDN,0.18434434048,Sudan,Africa,Northern Africa,0.0,2.05473995209,5728195.47486,2012,WPbm
270,40760,,0.00614510574143,Hala'ib triangle,Africa,Northern Africa,0.0,0.31076130271,1906.19951078,2012,WPbm
271,40762,,0.00853804857617,Ma'tan al-Sarra,Africa,Northern Africa,0.0,0.0972688943148,298.353569446,2012,WPbm
272,40765,EGY,0.0742815841633,Egypt,Africa,Northern Africa,0.0,3.21388244629,1325308.03169,2012,WPbm
142,145,LBY,0.0817161386522,Libya,Africa,Northern Africa,0.0,3.4637055397,2420636.48066,2012,WPbm
274,61013,,0.549993371654,Ilemi triangle,Africa,Northern Africa,0.139208868146,1.88895654678,28530.3561612,2012,WPbm
276,74582,,1.16580192473,Kafia Kenji,Africa,Northern Africa,0.423581749201,1.91096365452,221395.111922,2012,WPbm
277,74583,,0.561549283178,Kaka,Africa,Northern Africa,0.0,1.00499200821,5370.09579504,2012,WPbm
166,169,MAR,0.456343893212,Morocco,Africa,Northern Africa,0.0,4.47227287292,3613386.16406,2012,WPbm
74,74,SSD,0.811907250328,South Sudan,Africa,Northern Africa,0.0,4.57971811295,8400476.30861,2012,WPbm
102,102,,0.546411577896,Abyei,Africa,Northern Africa,0.0,1.06318223476,94717.7149704,2012,WPbm
243,248,TUN,0.379788241229,Tunisia,Africa,Northern Africa,0.0,3.4263253212,1154835.0179,2012,WPbm
263,268,ESH,0.0185433252156,Western Sahara,Africa,Northern Africa,0.0,1.14924454689,89150.114166,2012,WPbm
