fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
135,137,KWT,0.00651311581298,Kuwait,Asia,Western Asia,0.0,1.16576206684,2111.74102693,2010,WPbm
139,141,LBN,0.722569489465,Lebanon,Asia,Western Asia,0.0,2.83461141586,143306.484276,2010,WPbm
278,-1,PSE,0.478191422376,Occupied Palestinian Territory,Asia,Western Asia,0.0,1.91118991375,56233.8766972,2010,WPbm
279,-2,,0.672988173367,No Man's Land,Asia,Western Asia,0.0,1.38726055622,1031.69086977,2010,WPbm
21,21,BHR,0.00194432801712,Bahrain,Asia,Western Asia,0.0,1.32848000526,23.4349855904,2010,WPbm
184,187,OMN,0.0246912838253,Oman,Asia,Western Asia,0.0,3.78687214851,132409.083581,2010,WPbm
64,64,CYP,,Cyprus,Asia,Western Asia,,,0.0,2010,WPbm
198,201,QAT,0.00424066814729,Qatar,Asia,Western Asia,0.0,0.694200277328,879.870789873,2010,WPbm
212,215,SAU,0.0204108907951,Saudi Arabia,Asia,Western Asia,0.0,1.86730468273,701741.38672,2010,WPbm
233,238,SYR,0.294578603047,Syrian Arab Republic,Asia,Western Asia,0.0,2.97697806358,1098685.3971,2010,WPbm
118,118,IRQ,0.123860322472,Iraq,Asia,Western Asia,0.0,2.37567472458,1046643.13449,2010,WPbm
250,255,ARE,0.0201154425606,United Arab Emirates,Asia,Western Asia,0.0,1.09485280514,25120.7882483,2010,WPbm
121,121,ISR,0.397917366707,Israel,Asia,Western Asia,0.0,2.67090082169,156843.109261,2010,WPbm
128,130,JOR,0.0935214912747,Jordan,Asia,Western Asia,0.0,1.96744000912,158316.36016,2010,WPbm
264,269,YEM,0.0821798073337,Yemen,Asia,Western Asia,0.0,3.26498866081,631291.966808,2010,WPbm
