fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
141,144,LBR,1.8032161861,Liberia,Africa,Western Africa,0.0,4.58064603806,2836837.73613,2016,WPbm
152,155,MLI,0.14284249824,Mali,Africa,Western Africa,0.0,1.49164581299,3055518.88242,2016,WPbm
156,159,MRT,0.0316723291325,Mauritania,Africa,Western Africa,0.0,0.946787893772,571260.244806,2016,WPbm
29,29,BEN,0.586910505527,Benin,Africa,Western Africa,0.0,2.1208615303,1118662.57483,2016,WPbm
42,42,BFA,0.30137560259,Burkina Faso,Africa,Western Africa,0.0,0.945282280445,1373750.46389,2016,WPbm
178,181,NER,0.0366354631643,Niger,Africa,Western Africa,0.0,0.524666726589,740300.644151,2016,WPbm
47,47,CPV,0.892599007365,Cabo Verde,Africa,Western Africa,0.0,29.1856460571,60550.3462636,2016,WPbm
179,182,NGA,0.723555213,Nigeria,Africa,Western Africa,0.0,10.8101415634,10876717.8408,2016,WPbm
66,66,CIV,0.971637061186,CA'te d'Ivoire,Africa,Western Africa,0.0,4.22741603851,5142900.22742,2016,WPbm
204,207,SHN,,"Saint Helena, Ascension and Tristan da Cunha",Africa,Western Africa,,,0.0,2016,WPbm
214,217,SEN,0.37036064178,Senegal,Africa,Western Africa,0.0,2.6204996109,1219799.43993,2016,WPbm
217,221,SLE,1.29962811772,Sierra Leone,Africa,Western Africa,0.0,8.79274940491,1542259.5899,2016,WPbm
90,90,GMB,0.460734657456,Gambia,Africa,Western Africa,0.0,1.81681060791,81571.6888986,2016,WPbm
94,94,GHA,0.795161703687,Ghana,Africa,Western Africa,0.0,3.29837536812,3127153.10629,2016,WPbm
105,105,GNB,0.753071494137,Guinea-Bissau,Africa,Western Africa,0.0,2.11581707001,376643.436292,2016,WPbm
106,106,GIN,1.06959807022,Guinea,Africa,Western Africa,0.0,4.66959571838,4305132.23264,2016,WPbm
238,243,TGO,0.811276105697,Togo,Africa,Western Africa,0.0,3.27200293541,759333.341754,2016,WPbm
