fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
135,137,KWT,0.00971065171831,Kuwait,Asia,Western Asia,0.0,1.50981831551,3148.47489597,2013,WPbm
139,141,LBN,0.894552774717,Lebanon,Asia,Western Asia,0.0,3.51014685631,177415.757257,2013,WPbm
278,-1,PSE,0.547262991348,Occupied Palestinian Territory,Asia,Western Asia,0.0,2.31280303001,64356.4859935,2013,WPbm
279,-2,,0.784395010417,No Man's Land,Asia,Western Asia,0.0,1.72259092331,1202.47755097,2013,WPbm
21,21,BHR,0.00360813300277,Bahrain,Asia,Western Asia,0.0,0.932568073273,43.4888270824,2013,WPbm
184,187,OMN,0.0280171212352,Oman,Asia,Western Asia,0.0,3.4673666954,150244.166062,2013,WPbm
64,64,CYP,,Cyprus,Asia,Western Asia,,,0.0,2013,WPbm
198,201,QAT,0.00495524860916,Qatar,Asia,Western Asia,0.0,0.900588274002,1028.13480242,2013,WPbm
212,215,SAU,0.0262683109354,Saudi Arabia,Asia,Western Asia,0.0,1.81321108341,903123.784631,2013,WPbm
233,238,SYR,0.447524066126,Syrian Arab Republic,Asia,Western Asia,0.0,4.09384441376,1669123.79657,2013,WPbm
118,118,IRQ,0.195646200187,Iraq,Asia,Western Asia,0.0,2.6360809803,1653247.36871,2013,WPbm
250,255,ARE,0.0230303611212,United Arab Emirates,Asia,Western Asia,0.0,1.31269013882,28761.0289094,2013,WPbm
121,121,ISR,0.465039357722,Israel,Asia,Western Asia,0.0,2.99271559715,183299.91324,2013,WPbm
128,130,JOR,0.113658063204,Jordan,Asia,Western Asia,0.0,2.23508143425,192404.233766,2013,WPbm
264,269,YEM,0.0801964728232,Yemen,Asia,Western Asia,0.0,2.93137717247,616056.3124,2013,WPbm
