fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
135,137,KWT,0.00376751811337,Kuwait,Asia,Western Asia,0.0,1.06626462936,1221.53863038,2012,WPbm
139,141,LBN,0.753239176036,Lebanon,Asia,Western Asia,0.0,3.12668848038,149389.172544,2012,WPbm
278,-1,PSE,0.508094411024,Occupied Palestinian Territory,Asia,Western Asia,0.0,2.01676559448,59750.3784532,2012,WPbm
279,-2,,0.71055895112,No Man's Land,Asia,Western Asia,0.0,1.47430539131,1089.28687207,2012,WPbm
21,21,BHR,0.00285048866468,Bahrain,Asia,Western Asia,0.0,0.851275265217,34.3569398754,2012,WPbm
184,187,OMN,0.0283989332723,Oman,Asia,Western Asia,0.0,3.40844774246,152291.665183,2012,WPbm
64,64,CYP,,Cyprus,Asia,Western Asia,,,0.0,2012,WPbm
198,201,QAT,0.00358916355376,Qatar,Asia,Western Asia,0.0,0.66501557827,744.694010789,2012,WPbm
212,215,SAU,0.0204375339443,Saudi Arabia,Asia,Western Asia,0.0,1.79484784603,702657.397718,2012,WPbm
233,238,SYR,0.276177668999,Syrian Arab Republic,Asia,Western Asia,0.0,3.09605431557,1030055.7094,2012,WPbm
118,118,IRQ,0.0961573174934,Iraq,Asia,Western Asia,0.0,2.17100691795,812547.506553,2012,WPbm
250,255,ARE,0.0194615651676,United Arab Emirates,Asia,Western Asia,0.0,1.09961485863,24304.2058898,2012,WPbm
121,121,ISR,0.426645021188,Israel,Asia,Western Asia,0.0,2.7161591053,168166.401552,2012,WPbm
128,130,JOR,0.0920294134526,Jordan,Asia,Western Asia,0.0,2.14023923874,155790.520093,2012,WPbm
264,269,YEM,0.0737767530592,Yemen,Asia,Western Asia,0.0,3.13898062706,566741.065167,2012,WPbm
