fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
4.0,4.0,DZA,154.887142991,Algeria,Africa,Northern Africa,0.0,2752.89990234,6611764277.33,2015,AET_Annual
6.0,6.0,SDN,404.985202842,Sudan,Africa,Northern Africa,0.0,4599.79980469,12585371596.6,2015,AET_Annual
270.0,40760.0,,102.235041055,Hala'ib triangle,Africa,Northern Africa,0.0,1863.09997559,31715558.906,2015,AET_Annual
271.0,40762.0,,148.310837314,Ma'tan al-Sarra,Africa,Northern Africa,68.0,477.600006104,5182573.89912,2015,AET_Annual
272.0,40765.0,EGY,177.653524555,Egypt,Africa,Northern Africa,0.0,4311.0,3170108473.13,2015,AET_Annual
142.0,145.0,LBY,100.233612204,Libya,Africa,Northern Africa,0.0,5375.60009766,2969215282.63,2015,AET_Annual
274.0,61013.0,,758.120441875,Ilemi triangle,Africa,Northern Africa,130.699996948,1964.69995117,39326739.8018,2015,AET_Annual
276.0,74582.0,,1224.93587168,Kafia Kenji,Africa,Northern Africa,827.900024414,2172.10009766,232625121.519,2015,AET_Annual
277.0,74583.0,,1198.68035179,Kaka,Africa,Northern Africa,664.400024414,3094.30004883,11462980.2042,2015,AET_Annual
166.0,169.0,MAR,243.138330737,Morocco,Africa,Northern Africa,0.0,3167.0,1925452802.07,2015,AET_Annual
74.0,74.0,SSD,1284.11461601,South Sudan,Africa,Northern Africa,61.7999992371,3561.69995117,13286215149.5,2015,AET_Annual
102.0,102.0,,1243.07207304,Abyei,Africa,Northern Africa,663.0,2070.30004883,215480328.501,2015,AET_Annual
243.0,248.0,TUN,176.519554676,Tunisia,Africa,Northern Africa,0.0,4421.89990234,536790846.703,2015,AET_Annual
263.0,268.0,ESH,135.235444332,Western Sahara,Africa,Northern Africa,0.0,2408.39990234,650371053.233,2015,AET_Annual
