fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
141.0,144.0,LBR,995.003888649,Liberia,Africa,Western Africa,0.0,2343.10009766,1565925179.91,2015,AET_Annual
152.0,155.0,MLI,575.603842768,Mali,Africa,Western Africa,14.1000003815,3958.39990234,12312641070.0,2015,AET_Annual
156.0,159.0,MRT,344.047448941,Mauritania,Africa,Western Africa,0.0,3769.89990234,6205785104.31,2015,AET_Annual
29.0,29.0,BEN,1163.22319345,Benin,Africa,Western Africa,0.0,3090.0,2217196464.57,2015,AET_Annual
42.0,42.0,BFA,997.080394556,Burkina Faso,Africa,Western Africa,373.299987793,3436.80004883,4544985580.02,2015,AET_Annual
178.0,181.0,NER,437.29670459,Niger,Africa,Western Africa,42.7999992371,3897.30004883,8836605814.32,2015,AET_Annual
47.0,47.0,CPV,244.318832299,Cabo Verde,Africa,Western Africa,0.0,2693.0,16734374.0995,2015,AET_Annual
179.0,182.0,NGA,985.304641658,Nigeria,Africa,Western Africa,0.0,4357.79980469,14813363603.5,2015,AET_Annual
66.0,66.0,CIV,1156.63268803,CA'te d'Ivoire,Africa,Western Africa,0.0,3262.80004883,6122705688.7,2015,AET_Annual
204.0,207.0,SHN,,"Saint Helena, Ascension and Tristan da Cunha",Africa,Western Africa,,,0.0,2015,AET_Annual
214.0,217.0,SEN,822.901752903,Senegal,Africa,Western Africa,0.0,3727.89990234,2711408610.1,2015,AET_Annual
217.0,221.0,SLE,1048.34611,Sierra Leone,Africa,Western Africa,0.0,2291.80004883,1244510537.42,2015,AET_Annual
90.0,90.0,GMB,1118.37910543,Gambia,Africa,Western Africa,0.0,4130.5,198326640.282,2015,AET_Annual
94.0,94.0,GHA,1133.76926058,Ghana,Africa,Western Africa,0.0,4032.60009766,4458943302.71,2015,AET_Annual
105.0,105.0,GNB,1303.17170104,Guinea-Bissau,Africa,Western Africa,0.0,2275.80004883,652568441.984,2015,AET_Annual
106.0,106.0,GIN,1124.18576346,Guinea,Africa,Western Africa,0.0,2994.10009766,4525439019.66,2015,AET_Annual
238.0,243.0,TGO,1126.4037624,Togo,Africa,Western Africa,0.0,3110.39990234,1054284635.11,2015,AET_Annual
