fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
151.0,154.0,MDV,,Maldives,Asia,Southern Asia,,,0.0,2013,AET_Annual
117.0,117.0,IRN,127.726946529,Iran (Islamic Republic of),Asia,Southern Asia,0.0,6016.5,3997551735.3,2013,AET_Annual
