fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
141.0,144.0,LBR,1008.72497428,Liberia,Africa,Western Africa,0.0,2026.09997559,1587519259.82,2010,AET_Annual
152.0,155.0,MLI,551.135413425,Mali,Africa,Western Africa,40.7000007629,4051.89990234,11789241179.9,2010,AET_Annual
156.0,159.0,MRT,326.996473005,Mauritania,Africa,Western Africa,0.0,3600.89990234,5898226676.53,2010,AET_Annual
29.0,29.0,BEN,973.808480014,Benin,Africa,Western Africa,0.0,2812.5,1856156867.59,2010,AET_Annual
42.0,42.0,BFA,897.714354111,Burkina Faso,Africa,Western Africa,370.700012207,3237.89990234,4092045954.06,2010,AET_Annual
178.0,181.0,NER,485.501369334,Niger,Africa,Western Africa,98.0,3859.69995117,9810694153.61,2010,AET_Annual
47.0,47.0,CPV,257.881960482,Cabo Verde,Africa,Western Africa,0.0,2591.30004883,17663367.0012,2010,AET_Annual
179.0,182.0,NGA,933.034942281,Nigeria,Africa,Western Africa,0.0,4078.5,14027525366.7,2010,AET_Annual
66.0,66.0,CIV,1125.12915948,CA'te d'Ivoire,Africa,Western Africa,0.0,2877.39990234,5955939838.56,2010,AET_Annual
204.0,207.0,SHN,,"Saint Helena, Ascension and Tristan da Cunha",Africa,Western Africa,,,0.0,2010,AET_Annual
214.0,217.0,SEN,803.189533221,Senegal,Africa,Western Africa,0.0,3576.89990234,2646458107.83,2010,AET_Annual
217.0,221.0,SLE,1130.88986195,Sierra Leone,Africa,Western Africa,0.0,2031.30004883,1342499711.14,2010,AET_Annual
90.0,90.0,GMB,989.831206622,Gambia,Africa,Western Africa,0.0,3940.30004883,175530727.195,2010,AET_Annual
94.0,94.0,GHA,1073.20567593,Ghana,Africa,Western Africa,0.0,3470.80004883,4220755869.37,2010,AET_Annual
105.0,105.0,GNB,1247.2702291,Guinea-Bissau,Africa,Western Africa,0.0,2189.60009766,624575556.302,2010,AET_Annual
106.0,106.0,GIN,1060.33533463,Guinea,Africa,Western Africa,0.0,3025.69995117,4268407458.27,2010,AET_Annual
238.0,243.0,TGO,931.953611437,Togo,Africa,Western Africa,0.0,2565.80004883,872284349.511,2010,AET_Annual
