fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
135.0,137.0,KWT,143.99401589,Kuwait,Asia,Western Asia,0.0,2851.89990234,46698555.2994,2013,AET_Annual
139.0,141.0,LBN,510.57023163,Lebanon,Asia,Western Asia,0.0,2235.39990234,101263946.89,2013,AET_Annual
278.0,-1.0,PSE,343.54466177,Occupied Palestinian Territory,Asia,Western Asia,15.8000001907,1841.09997559,40402226.4028,2013,AET_Annual
279.0,-2.0,,547.025831398,No Man's Land,Asia,Western Asia,233.199996948,1189.09997559,838590.599533,2013,AET_Annual
21.0,21.0,BHR,61.8346116561,Bahrain,Asia,Western Asia,0.0,2519.80004883,746591.101135,2013,AET_Annual
184.0,187.0,OMN,153.850097021,Oman,Asia,Western Asia,0.0,4226.70019531,825355461.536,2013,AET_Annual
64.0,64.0,CYP,,Cyprus,Asia,Western Asia,,,0.0,2013,AET_Annual
198.0,201.0,QAT,261.043011201,Qatar,Asia,Western Asia,0.0,4106.89990234,54178432.8028,2013,AET_Annual
212.0,215.0,SAU,148.499946506,Saudi Arabia,Asia,Western Asia,0.0,7249.0,5106023051.66,2013,AET_Annual
233.0,238.0,SYR,145.340818785,Syrian Arab Republic,Asia,Western Asia,0.0,2728.39990234,542083174.772,2013,AET_Annual
118.0,118.0,IRQ,199.299763694,Iraq,Asia,Western Asia,0.0,3283.89990234,1684145782.64,2013,AET_Annual
250.0,255.0,ARE,107.195068333,United Arab Emirates,Asia,Western Asia,0.0,6343.89990234,133980972.008,2013,AET_Annual
121.0,121.0,ISR,264.335272126,Israel,Asia,Western Asia,0.0,2199.30004883,104214709.706,2013,AET_Annual
128.0,130.0,JOR,112.055690616,Jordan,Asia,Western Asia,0.0,5824.60009766,189696389.308,2013,AET_Annual
264.0,269.0,YEM,219.661537788,Yemen,Asia,Western Asia,0.0,5440.0,1687700012.55,2013,AET_Annual
