fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
135.0,137.0,KWT,123.911389161,Kuwait,Asia,Western Asia,0.0,2934.0,40185578.7075,2014,AET_Annual
139.0,141.0,LBN,401.098475796,Lebanon,Asia,Western Asia,0.0,2144.69995117,79551866.197,2014,AET_Annual
278.0,-1.0,PSE,306.535575368,Occupied Palestinian Territory,Asia,Western Asia,23.8999996185,1849.90002441,36049809.8056,2014,AET_Annual
279.0,-2.0,,599.315002392,No Man's Land,Asia,Western Asia,203.100006104,1261.5,918749.898666,2014,AET_Annual
21.0,21.0,BHR,56.8593756049,Bahrain,Asia,Western Asia,0.0,2505.5,686520.101053,2014,AET_Annual
184.0,187.0,OMN,138.878564385,Oman,Asia,Western Asia,0.0,4092.10009766,745038084.636,2014,AET_Annual
64.0,64.0,CYP,,Cyprus,Asia,Western Asia,,,0.0,2014,AET_Annual
198.0,201.0,QAT,224.967770064,Qatar,Asia,Western Asia,0.0,4091.30004883,46691160.8056,2014,AET_Annual
212.0,215.0,SAU,122.061796148,Saudi Arabia,Asia,Western Asia,0.0,7054.60009766,4196973531.12,2014,AET_Annual
233.0,238.0,SYR,133.177828617,Syrian Arab Republic,Asia,Western Asia,0.0,2657.89990234,496718408.15,2014,AET_Annual
118.0,118.0,IRQ,206.11383207,Iraq,Asia,Western Asia,0.0,3285.19995117,1741726806.85,2014,AET_Annual
250.0,255.0,ARE,88.907980691,United Arab Emirates,Asia,Western Asia,0.0,3367.30004883,111124306.906,2014,AET_Annual
121.0,121.0,ISR,273.860354041,Israel,Asia,Western Asia,0.0,2338.19995117,107969992.301,2014,AET_Annual
128.0,130.0,JOR,110.452578067,Jordan,Asia,Western Asia,0.0,5949.0,186982518.548,2014,AET_Annual
264.0,269.0,YEM,186.50145062,Yemen,Asia,Western Asia,0.0,5030.29980469,1432924961.38,2014,AET_Annual
