fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
135.0,137.0,KWT,174.455910911,Kuwait,Asia,Western Asia,0.0,2672.69995117,56577622.0117,2015,AET_Annual
139.0,141.0,LBN,462.004520121,Lebanon,Asia,Western Asia,0.0,2111.39990234,91631666.4981,2015,AET_Annual
278.0,-1.0,PSE,376.559436748,Occupied Palestinian Territory,Asia,Western Asia,42.0,1803.80004883,44284895.9993,2015,AET_Annual
279.0,-2.0,,661.075211925,No Man's Land,Asia,Western Asia,239.800003052,1316.09997559,1013428.29988,2015,AET_Annual
21.0,21.0,BHR,61.6294931788,Bahrain,Asia,Western Asia,0.0,2612.89990234,744114.500641,2015,AET_Annual
184.0,187.0,OMN,130.900942405,Oman,Asia,Western Asia,0.0,4268.79980469,702240751.394,2015,AET_Annual
64.0,64.0,CYP,,Cyprus,Asia,Western Asia,,,0.0,2015,AET_Annual
198.0,201.0,QAT,298.956536558,Qatar,Asia,Western Asia,0.0,4158.89990234,62047532.2929,2015,AET_Annual
212.0,215.0,SAU,158.794661588,Saudi Arabia,Asia,Western Asia,0.0,7321.20019531,5459996596.81,2015,AET_Annual
233.0,238.0,SYR,167.307719852,Syrian Arab Republic,Asia,Western Asia,0.0,2511.80004883,624014127.734,2015,AET_Annual
118.0,118.0,IRQ,216.751789889,Iraq,Asia,Western Asia,0.0,3091.30004883,1831620901.37,2015,AET_Annual
250.0,255.0,ARE,112.669696989,United Arab Emirates,Asia,Western Asia,0.0,6282.89990234,140823600.873,2015,AET_Annual
121.0,121.0,ISR,331.645202299,Israel,Asia,Western Asia,0.0,2282.0,130751784.297,2015,AET_Annual
128.0,130.0,JOR,139.583248838,Jordan,Asia,Western Asia,0.0,5996.79980469,236296992.376,2015,AET_Annual
264.0,269.0,YEM,195.439319887,Yemen,Asia,Western Asia,0.0,5100.5,1501596255.53,2015,AET_Annual
