fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
141.0,144.0,LBR,1087.96974127,Liberia,Africa,Western Africa,0.0,2335.0,1712233723.17,2012,AET_Annual
152.0,155.0,MLI,544.117569424,Mali,Africa,Western Africa,24.0,3920.30004883,11639123707.0,2012,AET_Annual
156.0,159.0,MRT,339.162509808,Mauritania,Africa,Western Africa,0.0,3723.80004883,6117672599.47,2012,AET_Annual
29.0,29.0,BEN,996.40287108,Benin,Africa,Western Africa,0.0,2920.10009766,1899223584.51,2012,AET_Annual
42.0,42.0,BFA,904.010860953,Burkina Faso,Africa,Western Africa,337.100006104,3261.69995117,4120747283.42,2012,AET_Annual
178.0,181.0,NER,460.352071973,Niger,Africa,Western Africa,61.7000007629,3727.19995117,9302493600.18,2012,AET_Annual
47.0,47.0,CPV,261.886845526,Cabo Verde,Africa,Western Africa,0.0,2731.5,17937677.5975,2012,AET_Annual
179.0,182.0,NGA,919.667875287,Nigeria,Africa,Western Africa,0.0,4018.0,13826560898.1,2012,AET_Annual
66.0,66.0,CIV,1201.43144444,CA'te d'Ivoire,Africa,Western Africa,0.0,2906.80004883,6359850638.47,2012,AET_Annual
204.0,207.0,SHN,,"Saint Helena, Ascension and Tristan da Cunha",Africa,Western Africa,,,0.0,2012,AET_Annual
214.0,217.0,SEN,813.890455534,Senegal,Africa,Western Africa,0.0,3713.69995117,2681716961.99,2012,AET_Annual
217.0,221.0,SLE,1179.28919059,Sierra Leone,Africa,Western Africa,0.0,2210.19995117,1399955425.35,2012,AET_Annual
90.0,90.0,GMB,1089.62794947,Gambia,Africa,Western Africa,0.0,4029.19995117,193228082.792,2012,AET_Annual
94.0,94.0,GHA,1084.34819533,Ghana,Africa,Western Africa,0.0,3378.89990234,4264577715.65,2012,AET_Annual
105.0,105.0,GNB,1251.77026547,Guinea-Bissau,Africa,Western Africa,0.0,2219.0,626828967.515,2012,AET_Annual
106.0,106.0,GIN,1095.99076761,Guinea,Africa,Western Africa,0.0,3125.60009766,4411939330.79,2012,AET_Annual
238.0,243.0,TGO,964.145518351,Togo,Africa,Western Africa,0.0,2807.89990234,902415137.393,2012,AET_Annual
