fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
135.0,137.0,KWT,194.514579916,Kuwait,Asia,Western Asia,0.0,2970.89990234,63082828.898,2011,AET_Annual
139.0,141.0,LBN,481.573564862,Lebanon,Asia,Western Asia,0.0,1993.5,95512892.9869,2011,AET_Annual
278.0,-1.0,PSE,350.346866581,Occupied Palestinian Territory,Asia,Western Asia,19.8999996185,1798.80004883,41202192.8974,2011,AET_Annual
279.0,-2.0,,550.705870547,No Man's Land,Asia,Western Asia,253.899993896,1059.90002441,844232.099548,2011,AET_Annual
21.0,21.0,BHR,59.9934402864,Bahrain,Asia,Western Asia,0.0,2577.0,724360.798018,2011,AET_Annual
184.0,187.0,OMN,233.832737431,Oman,Asia,Western Asia,0.0,4021.60009766,1254436173.01,2011,AET_Annual
64.0,64.0,CYP,,Cyprus,Asia,Western Asia,,,0.0,2011,AET_Annual
198.0,201.0,QAT,308.932149959,Qatar,Asia,Western Asia,0.0,4135.10009766,64117631.9954,2011,AET_Annual
212.0,215.0,SAU,176.102627938,Saudi Arabia,Asia,Western Asia,0.0,7596.20019531,6055113815.65,2011,AET_Annual
233.0,238.0,SYR,158.293053778,Syrian Arab Republic,Asia,Western Asia,0.0,2710.5,590391617.813,2011,AET_Annual
118.0,118.0,IRQ,221.70787544,Iraq,Asia,Western Asia,0.0,3391.30004883,1873501385.45,2011,AET_Annual
250.0,255.0,ARE,143.752263496,United Arab Emirates,Asia,Western Asia,0.0,3386.80004883,179673079.098,2011,AET_Annual
121.0,121.0,ISR,262.212601084,Israel,Asia,Western Asia,0.0,2231.10009766,103377842.403,2011,AET_Annual
128.0,130.0,JOR,113.460809178,Jordan,Asia,Western Asia,0.0,5970.60009766,192075080.798,2011,AET_Annual
264.0,269.0,YEM,265.901235397,Yemen,Asia,Western Asia,0.0,5131.79980469,2042968117.38,2011,AET_Annual
