fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
4.0,4.0,DZA,132.111341909,Algeria,Africa,Northern Africa,0.0,2527.30004883,5639519421.66,2013,AET_Annual
6.0,6.0,SDN,349.939408636,Sudan,Africa,Northern Africa,0.0,4741.20019531,10874761855.0,2013,AET_Annual
270.0,40760.0,,100.633503097,Hala'ib triangle,Africa,Northern Africa,0.0,1811.30004883,31218726.5977,2013,AET_Annual
271.0,40762.0,,120.410719917,Ma'tan al-Sarra,Africa,Northern Africa,46.4000015259,439.600006104,4207632.19679,2013,AET_Annual
272.0,40765.0,EGY,168.352221806,Egypt,Africa,Northern Africa,0.0,4337.10009766,3004132938.85,2013,AET_Annual
142.0,145.0,LBY,101.227963293,Libya,Africa,Northern Africa,0.0,4783.29980469,2998670794.01,2013,AET_Annual
274.0,61013.0,,845.93853572,Ilemi triangle,Africa,Northern Africa,178.5,2163.80004883,43882215.6019,2013,AET_Annual
276.0,74582.0,,962.427559221,Kafia Kenji,Africa,Northern Africa,618.099975586,1836.09997559,182772692.917,2013,AET_Annual
277.0,74583.0,,933.336829291,Kaka,Africa,Northern Africa,456.799987793,3028.80004883,8925500.09851,2013,AET_Annual
166.0,169.0,MAR,210.115825756,Morocco,Africa,Northern Africa,0.0,2706.0,1663942103.39,2013,AET_Annual
74.0,74.0,SSD,1138.38355566,South Sudan,Africa,Northern Africa,50.9000015259,3553.69995117,11778392466.7,2013,AET_Annual
102.0,102.0,,1065.64343017,Abyei,Africa,Northern Africa,547.200012207,2018.0,184723960.403,2013,AET_Annual
243.0,248.0,TUN,159.086540682,Tunisia,Africa,Northern Africa,0.0,4659.10009766,483777556.704,2013,AET_Annual
263.0,268.0,ESH,120.684305253,Western Sahara,Africa,Northern Africa,0.0,2414.0,580392064.399,2013,AET_Annual
