fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
265,270,ZMB,644.138093391,Zambia,Africa,Eastern Africa,0.0,2464.08398438,8111858390.82,2016,T_Annual
266,271,ZWE,525.200043489,Zimbabwe,Africa,Eastern Africa,0.0,2439.43505859,3534448711.47,2016,T_Annual
147,150,MDG,489.382148743,Madagascar,Africa,Eastern Africa,0.0,2791.81103516,4970625611.24,2016,T_Annual
149,152,MWI,405.658690507,Malawi,Africa,Eastern Africa,0.0,2385.60888672,806503023.674,2016,T_Annual
157,160,MUS,853.386382945,Mauritius,Africa,Eastern Africa,0.0,2037.60095215,28604658.1699,2016,T_Annual
25,25,,,Bassas da India,Africa,Eastern Africa,,,0.0,2016,T_Annual
158,161,MYT,,Mayotte,Africa,Eastern Africa,,,0.0,2016,T_Annual
167,170,MOZ,700.733464552,Mozambique,Africa,Eastern Africa,0.0,2925.41796875,9418690234.94,2016,T_Annual
38,38,IOT,,British Indian Ocean Territory,Africa,Eastern Africa,,,0.0,2016,T_Annual
43,43,BDI,536.479153802,Burundi,Africa,Eastern Africa,0.0,1876.97998047,235354477.731,2016,T_Annual
58,58,COM,959.651623674,Comoros,Africa,Eastern Africa,0.0,2057.83398438,24596830.7664,2016,T_Annual
70,70,DJI,28.64656687,Djibouti,Africa,Eastern Africa,0.0,3012.52197266,10311589.5639,2016,T_Annual
202,205,RWA,555.560957159,Rwanda,Africa,Eastern Africa,0.0,1713.42504883,230112237.333,2016,T_Annual
203,206,REU,,RA(c)union,Africa,Eastern Africa,,,0.0,2016,T_Annual
77,77,ERI,114.922678616,Eritrea,Africa,Eastern Africa,0.0,2549.16699219,232825187.367,2016,T_Annual
79,79,ETH,443.307005937,Ethiopia,Africa,Eastern Africa,0.0,2882.31396484,8262875532.46,2016,T_Annual
80,80,,,Europa Island,Africa,Eastern Africa,,,0.0,2016,T_Annual
216,220,SYC,517.045141001,Seychelles,Africa,Eastern Africa,0.0,1819.8470459,1994243.10884,2016,T_Annual
222,226,SOM,237.821168678,Somalia,Africa,Eastern Africa,0.0,2995.14404297,2469381145.26,2016,T_Annual
96,96,,,Glorioso Island,Africa,Eastern Africa,,,0.0,2016,T_Annual
242,247,,,Tromelin Island,Africa,Eastern Africa,,,0.0,2016,T_Annual
248,253,UGA,727.380521622,Uganda,Africa,Eastern Africa,0.0,2326.47094727,2865726505.28,2016,T_Annual
252,257,TZA,558.69542259,United Republic of Tanzania,Africa,Eastern Africa,0.0,2339.15795898,8614195649.31,2016,T_Annual
129,131,,,Juan de Nova Island,Africa,Eastern Africa,,,0.0,2016,T_Annual
131,133,KEN,410.001498509,Kenya,Africa,Eastern Africa,0.0,3532.34594727,3894670654.58,2016,T_Annual
