fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
4,4,DZA,23.6509612517,Algeria,Africa,Northern Africa,0.0,1946.98400879,1009603364.8,2014,T_Annual
6,6,SDN,147.836664542,Sudan,Africa,Northern Africa,0.0,3979.90698242,4594191110.39,2014,T_Annual
270,40760,,0.544349169112,Hala'ib triangle,Africa,Northern Africa,0.0,1541.36804199,168869.08794,2014,T_Annual
271,40762,,5.27768642072,Ma'tan al-Sarra,Africa,Northern Africa,0.0,209.98500061,184423.474286,2014,T_Annual
272,40765,EGY,49.897297439,Egypt,Africa,Northern Africa,0.0,3792.83886719,890383941.405,2014,T_Annual
142,145,LBY,8.12111450957,Libya,Africa,Northern Africa,0.0,3039.52709961,240571360.94,2014,T_Annual
274,61013,,443.75019502,Ilemi triangle,Africa,Northern Africa,28.6909999847,1564.13696289,23019097.6165,2014,T_Annual
276,74582,,809.057029434,Kafia Kenji,Africa,Northern Africa,453.756011963,1684.26696777,153646402.346,2014,T_Annual
277,74583,,695.711850292,Kaka,Africa,Northern Africa,0.0,2518.17700195,6653092.42435,2014,T_Annual
166,169,MAR,101.164683194,Morocco,Africa,Northern Africa,0.0,2003.75,801139919.553,2014,T_Annual
74,74,SSD,855.726743377,South Sudan,Africa,Northern Africa,0.0,2921.81298828,8853857188.67,2014,T_Annual
102,102,,777.162925286,Abyei,Africa,Northern Africa,27.8680000305,1574.06103516,134717307.284,2014,T_Annual
243,248,TUN,90.3920814882,Tunisia,Africa,Northern Africa,0.0,2209.125,274879698.435,2014,T_Annual
263,268,ESH,0.651992171186,Western Sahara,Africa,Northern Africa,0.0,2100.63891602,3135545.10185,2014,T_Annual
