fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
265,270,ZMB,626.465463833,Zambia,Africa,Eastern Africa,0.0,2340.44506836,7889300728.36,2015,T_Annual
266,271,ZWE,557.15169179,Zimbabwe,Africa,Eastern Africa,0.0,2549.6340332,3749474326.12,2015,T_Annual
147,150,MDG,483.916526383,Madagascar,Africa,Eastern Africa,0.0,2890.73510742,4915111607.4,2015,T_Annual
149,152,MWI,377.588601076,Malawi,Africa,Eastern Africa,0.0,2329.98803711,750695980.633,2015,T_Annual
157,160,MUS,875.31711113,Mauritius,Africa,Eastern Africa,0.0,2146.12890625,29339754.248,2015,T_Annual
25,25,,,Bassas da India,Africa,Eastern Africa,,,0.0,2015,T_Annual
158,161,MYT,,Mayotte,Africa,Eastern Africa,,,0.0,2015,T_Annual
167,170,MOZ,665.889185271,Mozambique,Africa,Eastern Africa,0.0,2561.51708984,8950341726.39,2015,T_Annual
38,38,IOT,,British Indian Ocean Territory,Africa,Eastern Africa,,,0.0,2015,T_Annual
43,43,BDI,568.836310303,Burundi,Africa,Eastern Africa,0.0,1851.47998047,249549627.002,2015,T_Annual
58,58,COM,930.51946592,Comoros,Africa,Eastern Africa,0.0,2043.36999512,23850144.431,2015,T_Annual
70,70,DJI,20.9324176455,Djibouti,Africa,Eastern Africa,0.0,3072.84008789,7534812.12327,2015,T_Annual
202,205,RWA,560.506689023,Rwanda,Africa,Eastern Africa,0.0,1678.93603516,232160749.58,2015,T_Annual
203,206,REU,,RA(c)union,Africa,Eastern Africa,,,0.0,2015,T_Annual
77,77,ERI,100.055886646,Eritrea,Africa,Eastern Africa,0.0,2678.83300781,202706122.376,2015,T_Annual
79,79,ETH,438.691995969,Ethiopia,Africa,Eastern Africa,0.0,2750.63110352,8176855567.89,2015,T_Annual
80,80,,,Europa Island,Africa,Eastern Africa,,,0.0,2015,T_Annual
216,220,SYC,528.573228432,Seychelles,Africa,Eastern Africa,0.0,1830.48999023,2038706.94206,2015,T_Annual
222,226,SOM,275.964544581,Somalia,Africa,Eastern Africa,0.0,2848.58007812,2865437281.87,2015,T_Annual
96,96,,,Glorioso Island,Africa,Eastern Africa,,,0.0,2015,T_Annual
242,247,,,Tromelin Island,Africa,Eastern Africa,,,0.0,2015,T_Annual
248,253,UGA,682.514176825,Uganda,Africa,Eastern Africa,0.0,2135.07495117,2688962528.71,2015,T_Annual
252,257,TZA,549.157328382,United Republic of Tanzania,Africa,Eastern Africa,0.0,2354.24707031,8467133392.66,2015,T_Annual
129,131,,,Juan de Nova Island,Africa,Eastern Africa,,,0.0,2015,T_Annual
131,133,KEN,392.636352978,Kenya,Africa,Eastern Africa,0.0,3369.15112305,3729716324.03,2015,T_Annual
