fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
135,137,KWT,6.60689642288,Kuwait,Asia,Western Asia,0.0,2440.7019043,2142675.97201,2014,T_Annual
139,141,LBN,281.980937006,Lebanon,Asia,Western Asia,0.0,1817.93200684,55926689.1411,2014,T_Annual
278,-1,PSE,150.810934699,Occupied Palestinian Territory,Asia,Western Asia,0.0,1395.58996582,17735969.1644,2014,T_Annual
279,-2,,419.273065618,No Man's Land,Asia,Western Asia,11.6590003967,1065.37402344,642745.609592,2014,T_Annual
21,21,BHR,2.98255565684,Bahrain,Asia,Western Asia,0.0,2060.20703125,36011.3770007,2014,T_Annual
184,187,OMN,10.4091911933,Oman,Asia,Western Asia,0.0,3560.06005859,55841906.9467,2014,T_Annual
64,64,CYP,,Cyprus,Asia,Western Asia,,,0.0,2014,T_Annual
198,201,QAT,7.07913163114,Qatar,Asia,Western Asia,0.0,3797.13110352,1469245.45352,2014,T_Annual
212,215,SAU,12.8821909475,Saudi Arabia,Asia,Western Asia,0.0,5030.78808594,442941330.831,2014,T_Annual
233,238,SYR,59.5366572988,Syrian Arab Republic,Asia,Western Asia,0.0,2328.33203125,222056133.12,2014,T_Annual
118,118,IRQ,77.8688083858,Iraq,Asia,Western Asia,0.0,2747.14208984,658015959.535,2014,T_Annual
250,255,ARE,7.08532734697,United Arab Emirates,Asia,Western Asia,0.0,2884.53710938,8855808.94443,2014,T_Annual
121,121,ISR,144.252513341,Israel,Asia,Western Asia,0.0,2011.18505859,56871841.8898,2014,T_Annual
128,130,JOR,24.0738330447,Jordan,Asia,Western Asia,0.0,5572.36816406,40754014.1893,2014,T_Annual
264,269,YEM,56.3233755916,Yemen,Asia,Western Asia,0.0,2735.6730957,432742858.172,2014,T_Annual
