fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
135,137,KWT,7.15089349001,Kuwait,Asia,Western Asia,0.0,2315.546875,2319099.11685,2016,T_Annual
139,141,LBN,317.909226436,Lebanon,Asia,Western Asia,0.0,1822.02600098,63052526.4252,2016,T_Annual
278,-1,PSE,180.033463764,Occupied Palestinian Territory,Asia,Western Asia,0.0,1629.40795898,21172655.4725,2016,T_Annual
279,-2,,436.420077213,No Man's Land,Asia,Western Asia,9.39700031281,919.801025391,669031.978368,2016,T_Annual
21,21,BHR,3.89259526154,Bahrain,Asia,Western Asia,0.0,2148.55908203,46999.1951878,2016,T_Annual
184,187,OMN,9.06224743705,Oman,Asia,Western Asia,0.0,3773.31396484,48615994.1449,2016,T_Annual
64,64,CYP,,Cyprus,Asia,Western Asia,,,0.0,2016,T_Annual
198,201,QAT,7.05069919504,Qatar,Asia,Western Asia,0.0,3776.26708984,1463344.41513,2016,T_Annual
212,215,SAU,13.1667276604,Saudi Arabia,Asia,Western Asia,0.0,4970.33398438,452724842.877,2016,T_Annual
233,238,SYR,61.231745341,Syrian Arab Republic,Asia,Western Asia,0.0,2378.55395508,228378367.405,2016,T_Annual
118,118,IRQ,70.6992620698,Iraq,Asia,Western Asia,0.0,2631.31298828,597431034.757,2016,T_Annual
250,255,ARE,6.70545592862,United Arab Emirates,Asia,Western Asia,0.0,2864.25390625,8381015.25607,2016,T_Annual
121,121,ISR,161.754024779,Israel,Asia,Western Asia,0.0,2010.83105469,63771847.7771,2016,T_Annual
128,130,JOR,26.649296208,Jordan,Asia,Western Asia,0.0,5634.76074219,45113953.9675,2016,T_Annual
264,269,YEM,63.8302858798,Yemen,Asia,Western Asia,0.0,2696.60791016,490419831.187,2016,T_Annual
