fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
4,4,DZA,24.8840456414,Algeria,Africa,Northern Africa,0.0,1847.34399414,1062240808.82,2012,T_Annual
6,6,SDN,149.084692529,Sudan,Africa,Northern Africa,0.0,4118.33203125,4632974987.86,2012,T_Annual
270,40760,,1.49120173145,Hala'ib triangle,Africa,Northern Africa,0.0,1172.31994629,462603.583533,2012,T_Annual
271,40762,,4.22056779334,Ma'tan al-Sarra,Africa,Northern Africa,0.0,174.43699646,147483.52097,2012,T_Annual
272,40765,EGY,47.211539138,Egypt,Africa,Northern Africa,0.0,3813.05493164,842458378.609,2012,T_Annual
142,145,LBY,7.44944609845,Libya,Africa,Northern Africa,0.0,2862.36206055,220674561.853,2012,T_Annual
274,61013,,695.552186826,Ilemi triangle,Africa,Northern Africa,70.6490020752,1775.19299316,36081074.1394,2012,T_Annual
276,74582,,606.2008663,Kafia Kenji,Africa,Northern Africa,324.097015381,1516.23205566,115122394.117,2012,T_Annual
277,74583,,617.67330145,Kaka,Africa,Northern Africa,0.0,2627.38793945,5906809.78177,2012,T_Annual
166,169,MAR,106.243926513,Morocco,Africa,Northern Africa,0.0,2085.16210938,841363290.552,2012,T_Annual
74,74,SSD,748.741893822,South Sudan,Africa,Northern Africa,0.0,3169.5090332,7746928386.17,2012,T_Annual
102,102,,600.405174764,Abyei,Africa,Northern Africa,47.9799995422,1321.625,104077235.019,2012,T_Annual
243,248,TUN,89.499354905,Tunisia,Africa,Northern Africa,0.0,2206.54492188,272164942.785,2012,T_Annual
263,268,ESH,1.73594603642,Western Sahara,Africa,Northern Africa,0.0,2247.82299805,8348470.01564,2012,T_Annual
