fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
135,137,KWT,5.48451173235,Kuwait,Asia,Western Asia,0.0,2215.7590332,1778676.51541,2015,T_Annual
139,141,LBN,320.755154161,Lebanon,Asia,Western Asia,0.0,1776.98400879,63616973.5005,2015,T_Annual
278,-1,PSE,200.171342427,Occupied Palestinian Territory,Asia,Western Asia,0.0,1615.1619873,23540950.5548,2015,T_Annual
279,-2,,456.114077319,No Man's Land,Asia,Western Asia,15.9010000229,1102.04699707,699222.88053,2015,T_Annual
21,21,BHR,3.53104919984,Bahrain,Asia,Western Asia,0.0,2194.46606445,42633.8880389,2015,T_Annual
184,187,OMN,8.3704922819,Oman,Asia,Western Asia,0.0,3952.44702148,44904953.9414,2015,T_Annual
64,64,CYP,,Cyprus,Asia,Western Asia,,,0.0,2015,T_Annual
198,201,QAT,6.4148095355,Qatar,Asia,Western Asia,0.0,3878.67602539,1331368.05986,2015,T_Annual
212,215,SAU,11.9688161489,Saudi Arabia,Asia,Western Asia,0.0,5157.79199219,411535846.277,2015,T_Annual
233,238,SYR,74.6322523024,Syrian Arab Republic,Asia,Western Asia,0.0,2176.33886719,278358747.438,2015,T_Annual
118,118,IRQ,62.6203198858,Iraq,Asia,Western Asia,0.0,2492.79394531,529161428.435,2015,T_Annual
250,255,ARE,7.49324062854,United Arab Emirates,Asia,Western Asia,0.0,2959.06591797,9365651.5968,2015,T_Annual
121,121,ISR,173.542132128,Israel,Asia,Western Asia,0.0,1936.21203613,68419332.6758,2015,T_Annual
128,130,JOR,28.961001283,Jordan,Asia,Western Asia,0.0,5623.22021484,49027384.008,2015,T_Annual
264,269,YEM,54.3229346544,Yemen,Asia,Western Asia,0.0,2691.87988281,417373102.37,2015,T_Annual
