fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum,year,gee_asset
141,144,LBR,825.913177081,Liberia,Africa,Western Africa,0.0,1407.09204102,1299812247.13,2010,T_Annual
152,155,MLI,179.046944744,Mali,Africa,Western Africa,0.0,3506.35791016,3829961861.8,2010,T_Annual
156,159,MRT,34.3224808683,Mauritania,Africa,Western Africa,0.0,3177.65600586,619094666.072,2010,T_Annual
29,29,BEN,637.448921344,Benin,Africa,Western Africa,0.0,2480.99291992,1215028640.0,2010,T_Annual
42,42,BFA,492.902601782,Burkina Faso,Africa,Western Africa,0.0,2821.95703125,2246794972.29,2010,T_Annual
178,181,NER,57.8823285453,Niger,Africa,Western Africa,0.0,3323.79907227,1169648240.2,2010,T_Annual
47,47,CPV,136.506414603,Cabo Verde,Africa,Western Africa,0.0,2287.23486328,9349870.3618,2010,T_Annual
179,182,NGA,566.577527691,Nigeria,Africa,Western Africa,0.0,3536.64306641,8518095391.41,2010,T_Annual
66,66,CIV,841.804441152,CA'te d'Ivoire,Africa,Western Africa,0.0,2075.44311523,4456143159.31,2010,T_Annual
204,207,SHN,,"Saint Helena, Ascension and Tristan da Cunha",Africa,Western Africa,,,0.0,2010,T_Annual
214,217,SEN,481.718410937,Senegal,Africa,Western Africa,0.0,3155.91992188,1587231334.06,2010,T_Annual
217,221,SLE,877.793323463,Sierra Leone,Africa,Western Africa,0.0,1690.29699707,1042044254.56,2010,T_Annual
90,90,GMB,630.155937026,Gambia,Africa,Western Africa,0.0,2466.91894531,111748072.937,2010,T_Annual
94,94,GHA,717.819192732,Ghana,Africa,Western Africa,0.0,2257.72290039,2823074494.32,2010,T_Annual
105,105,GNB,905.218665174,Guinea-Bissau,Africa,Western Africa,0.0,1951.67700195,453291867.461,2010,T_Annual
106,106,GIN,762.173081343,Guinea,Africa,Western Africa,0.0,2106.37402344,3068147555.45,2010,T_Annual
238,243,TGO,621.482047944,Togo,Africa,Western Africa,0.0,1811.50598145,581691038.343,2010,T_Annual
