fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum
8.0,8.0,AGO,706.95030838,Angola,Africa,Middle Africa,0.0,2305.69189453,14715663413.3
45.0,45.0,CMR,768.651128514,Cameroon,Africa,Middle Africa,0.0,3471.93896484,5864432240.16
49.0,49.0,CAF,1091.06472963,Central African Republic,Africa,Middle Africa,0.0,2026.40100098,11098060576.0
50.0,50.0,TCD,241.484982183,Chad,Africa,Middle Africa,0.0,3842.78100586,5172970062.86
59.0,59.0,COG,782.443967908,Congo,Africa,Middle Africa,0.0,1787.42102051,4349189757.41
68.0,68.0,COD,936.341680952,Democratic Republic of the Congo,Africa,Middle Africa,0.0,2309.5769043,35705634362.4
76.0,76.0,GNQ,652.451835823,Equatorial Guinea,Africa,Middle Africa,0.0,1300.39404297,286637097.869
211.0,214.0,STP,727.876420457,Sao Tome and Principe,Africa,Middle Africa,0.0,1512.2199707,11204929.6165
89.0,89.0,GAB,672.517103859,Gabon,Africa,Middle Africa,0.0,1674.18603516,2892440917.29
