fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum
8.0,8.0,AGO,685.578425762,Angola,Africa,Middle Africa,0.0,2205.8449707,14270792780.4
45.0,45.0,CMR,772.033506657,Cameroon,Africa,Middle Africa,0.0,3489.03588867,5890238131.4
49.0,49.0,CAF,1047.25755777,Central African Republic,Africa,Middle Africa,0.0,2078.11108398,10652464055.7
50.0,50.0,TCD,253.209559915,Chad,Africa,Middle Africa,0.0,3932.4140625,5424128081.31
59.0,59.0,COG,751.432409514,Congo,Africa,Middle Africa,0.0,1526.77197266,4176813002.45
68.0,68.0,COD,846.082592528,Democratic Republic of the Congo,Africa,Middle Africa,0.0,2276.0390625,32263773261.2
76.0,76.0,GNQ,621.425542674,Equatorial Guinea,Africa,Middle Africa,0.0,1275.16101074,273006533.684
211.0,214.0,STP,658.795288698,Sao Tome and Principe,Africa,Middle Africa,0.0,1509.39404297,10141494.6742
89.0,89.0,GAB,632.902845445,Gabon,Africa,Middle Africa,0.0,1347.37902832,2722063240.23
