fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum
8.0,8.0,AGO,735.222101291,Angola,Africa,Middle Africa,0.0,2238.0,15304160488.2
45.0,45.0,CMR,727.411147209,Cameroon,Africa,Middle Africa,0.0,3354.21289062,5549791349.15
49.0,49.0,CAF,873.61935735,Central African Republic,Africa,Middle Africa,0.0,1706.74499512,8886256044.14
50.0,50.0,TCD,222.771831242,Chad,Africa,Middle Africa,0.0,4147.59423828,4772106337.41
59.0,59.0,COG,760.237215236,Congo,Africa,Middle Africa,0.0,1525.55505371,4225754233.3
68.0,68.0,COD,805.851624169,Democratic Republic of the Congo,Africa,Middle Africa,0.0,2215.27905273,30729640715.9
76.0,76.0,GNQ,654.99812711,Equatorial Guinea,Africa,Middle Africa,0.0,1630.52905273,287755742.196
211.0,214.0,STP,754.145216423,Sao Tome and Principe,Africa,Middle Africa,0.0,1576.78100586,11609311.4616
89.0,89.0,GAB,682.078326385,Gabon,Africa,Middle Africa,0.0,2053.12402344,2933562951.36
