fid,gaul_code,iso3,mean,name,region,subregion,min,max,sum
8.0,8.0,AGO,756.738504082,Angola,Africa,Middle Africa,0.0,2435.49707031,15752039409.2
45.0,45.0,CMR,746.437571719,Cameroon,Africa,Middle Africa,0.0,3386.31005859,5694953664.24
49.0,49.0,CAF,881.352951076,Central African Republic,Africa,Middle Africa,0.0,1682.69897461,8964920388.52
50.0,50.0,TCD,228.381020649,Chad,Africa,Middle Africa,0.0,4029.69506836,4892263577.06
59.0,59.0,COG,793.932533386,Congo,Africa,Middle Africa,0.0,1543.79699707,4413048580.98
68.0,68.0,COD,828.03824268,Democratic Republic of the Congo,Africa,Middle Africa,0.0,2237.90893555,31575685812.9
76.0,76.0,GNQ,681.452941992,Equatorial Guinea,Africa,Middle Africa,0.0,1283.56201172,299377950.835
211.0,214.0,STP,787.19686793,Sao Tome and Principe,Africa,Middle Africa,0.0,1985.04699707,12118108.5849
89.0,89.0,GAB,724.538551233,Gabon,Africa,Middle Africa,0.0,1728.10205078,3116180896.69
